,well_position,turbidity_600
0,A1,0.0405
1,A2,0.0389
2,A3,0.0386
3,A4,0.0396
4,A5,0.0401
5,A6,0.0387
6,A7,0.0411
7,A8,0.0435
8,A9,0.0378
9,A10,0.0378
10,A11,0.0386
11,A12,0.0393
12,B1,0.039
13,B2,0.0387
14,B3,0.0389
15,B4,0.0386
16,B5,0.0386
17,B6,0.0479
18,B7,0.0382
19,B8,0.1002
20,B9,0.0456
21,B10,0.0422
22,B11,0.0388
23,B12,0.055
24,C1,0.382
25,C2,0.0887
26,C3,0.0396
27,C4,0.0531
28,C5,0.1774
29,C6,1.2606
30,C7,1.3531
31,C8,0.0411
32,C9,0.0447
33,C10,1.6746
34,C11,2.9082
