,well_position,turbidity_600
0,A1,0.0405
1,A2,0.0388
2,A3,0.0386
3,A4,0.0395
4,A5,0.0403
5,A6,0.0386
6,A7,0.041
7,A8,0.0378
8,A9,0.0378
9,A10,0.0379
10,A11,0.0386
11,A12,0.0408
12,B1,0.039
13,B2,0.0384
14,B3,0.0386
15,B4,0.0385
16,B5,0.0384
17,B6,0.0475
18,B7,0.0382
19,B8,0.0935
20,B9,0.0444
21,B10,0.0416
22,B11,0.0384
23,B12,0.0543
24,C1,0.3106
25,C2,0.0829
26,C3,0.04
27,C4,0.0503
28,C5,0.1639
29,C6,1.1938
30,C7,1.2477
31,C8,0.0412
32,C9,0.0512
33,C10,1.7278
34,C11,2.8625
