,well_position,turbidity_600
0,A1,0.0406
1,A2,0.0386
2,A3,0.0385
3,A4,0.0396
4,A5,0.0401
5,A6,0.0386
6,A7,0.0398
7,A8,0.0394
8,A9,0.0378
9,A10,0.038
10,A11,0.0388
11,A12,0.0381
12,B1,0.0389
13,B2,0.0384
14,B3,0.0388
15,B4,0.0387
16,B5,0.0389
17,B6,0.0477
18,B7,0.0382
19,B8,0.1175
20,B9,0.0495
21,B10,0.0437
22,B11,0.0387
23,B12,0.0597
24,C1,0.6286
25,C2,0.1135
26,C3,0.0388
27,C4,0.0544
28,C5,0.21
29,C6,1.3709
30,C7,1.4197
31,C8,0.0439
32,C9,0.0383
33,C10,1.4596
34,C11,2.9315
