,well_position,turbidity_600
0,A1,0.041
1,A2,0.0389
2,A3,0.0385
3,A4,0.0397
4,A5,0.0403
5,A6,0.0385
6,A7,0.0393
7,A8,0.0462
8,A9,0.0379
9,A10,0.038
10,A11,0.0386
11,A12,0.0382
12,B1,0.039
13,B2,0.0387
14,B3,0.039
15,B4,0.0389
16,B5,0.0389
17,B6,0.0481
18,B7,0.0382
19,B8,0.1041
20,B9,0.0478
21,B10,0.0429
22,B11,0.0387
23,B12,0.0577
24,C1,0.506
25,C2,0.1028
26,C3,0.0391
27,C4,0.0506
28,C5,0.1957
29,C6,1.3466
30,C7,1.4468
31,C8,0.0413
32,C9,0.0401
33,C10,1.6246
34,C11,2.9627
