,well_position,turbidity_600
0,A1,0.0407
1,A2,0.0389
2,A3,0.0387
3,A4,0.0396
4,A5,0.0403
5,A6,0.0387
6,A7,0.0394
7,A8,0.0411
8,A9,0.038
9,A10,0.0378
10,A11,0.0387
11,A12,0.038
12,B1,0.0391
13,B2,0.0384
14,B3,0.039
15,B4,0.0388
16,B5,0.0389
17,B6,0.0467
18,B7,0.0385
19,B8,0.1053
20,B9,0.0483
21,B10,0.0439
22,B11,0.0386
23,B12,0.0582
24,C1,0.5537
25,C2,0.1073
26,C3,0.039
27,C4,0.0495
28,C5,0.2029
29,C6,1.3809
30,C7,1.4389
31,C8,0.0411
32,C9,0.0392
33,C10,1.6111
34,C11,2.9568
