volume_target_ml,volume_target_ul,volume_measured_ml,volume_measured_ul,deviation_pct,precision_cv_pct,duration_s,trials_count,status,measurement_count,calibration_overaspirate_vol,hardware_parameters_aspirate_speed,hardware_parameters_dispense_speed,hardware_parameters_aspirate_wait_time,hardware_parameters_pre_asp_air_vol,hardware_parameters_blowout_vol
0.01,10.0,0.010112727272726989,10.112727272726989,1.3090909090950742,1.4552127734167066,15.860314549971372,31,success,172,0.002,9,13,0.9,0.02,0.045
0.005,5.0,0.0047636363636367265,4.763636363636727,4.727272727265466,2.4139524123323,15.657504860009066,3,success,12,0.0007619047619044829,9,13,0.9,0.02,0.045
0.002,2.0,0.0021590909090919326,2.159090909091933,10.227272727273656,100.0,18.698599975003162,745,partial_success,816,0.0013000000000000002,9,13,0.9,0.08700000000000001,0.249
