,well_position,turbidity_600,wellplate_index
0,E9,0.0386,56
1,E10,0.0433,57
2,E11,0.0393,58
3,E12,2.6776,59
4,F1,0.0898,60
5,F2,0.0381,61
6,F3,0.0609,62
7,F4,0.2712,63
8,F5,0.1438,64
9,F6,0.0395,65
10,F7,2.7359,66
11,F8,0.0404,67
12,F9,0.0411,68
13,F10,0.0542,69
