,well_position,turbidity_600,wellplate_index
0,E11,0.05,58
1,E12,0.0669,59
2,F1,0.0822,60
3,F2,0.0385,61
4,F3,0.0389,62
5,F4,2.4087,63
6,F5,0.0901,64
7,F6,0.04,65
8,F7,0.0594,66
9,F8,0.4113,67
10,F9,0.2861,68
11,F10,0.0388,69
12,F11,0.0381,70
13,F12,0.5064,71
