,well_position,fluorescence_334_373,fluorescence_334_384,wellplate_index,ratio
0,E11,235706.0,307913.0,58,0.7654954483896426
1,E12,201842.0,257464.0,59,0.7839620296429792
2,F1,119255.0,144783.0,60,0.8236809570184345
3,F2,208046.0,242077.0,61,0.8594207628151374
4,F3,166902.0,187006.0,62,0.8924954279541832
5,F4,27701.0,36530.0,63,0.7583082398029017
6,F5,132989.0,155969.0,64,0.8526630291916983
7,F6,180995.0,220402.0,65,0.8212039818150471
8,F7,149060.0,175700.0,66,0.8483779169038134
9,F8,35422.0,46552.0,67,0.7609125279257605
10,F9,66670.0,81706.0,68,0.8159743470491763
11,F10,302279.0,393150.0,69,0.7688643011573191
12,F11,276491.0,355381.0,70,0.7780128932047577
13,F12,31505.0,40547.0,71,0.7769995314079957
