,well_position,turbidity_600,wellplate_index
0,G1,0.042,72
1,G2,0.0423,73
2,G3,1.9147,74
3,G4,0.4432,75
4,G5,0.1007,76
5,G6,2.5909,77
6,G7,0.0381,78
7,G8,1.3822,79
8,G9,0.0391,80
9,G10,0.0391,81
10,G11,0.4385,82
11,G12,0.0483,83
12,H1,0.3759,84
13,H2,0.6826,85
