wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
15,control,cmc_TTAB_5,SDS,TTAB,,4.037954571184888,,,0.0,TTAB_dilution_0,10.0,80.75909142369775,119.24090857630225,0.0,,5,1,0.0387,142796.0,161276.0,0.8854138247476376
16,control,cmc_TTAB_6,SDS,TTAB,,4.961599028830897,,,0.0,TTAB_dilution_0,10.0,99.23198057661794,100.76801942338206,0.0,,5,1,0.0385,180235.0,216008.0,0.8343903929484093
17,control,cmc_TTAB_7,SDS,TTAB,,6.993942475947224,,,0.0,TTAB_dilution_0,10.0,139.8788495189445,60.12115048105551,0.0,,5,1,0.0383,201181.0,249853.0,0.8051974561041892
18,control,cmc_TTAB_8,SDS,TTAB,,11.31,,,0.0,TTAB_stock,50.0,45.24,154.76,0.0,,5,1,0.0381,186635.0,228398.0,0.8171481361483025
19,experiment,experiment,SDS,TTAB,0.01,0.01,SDS_dilution_5,0.1,20.0,TTAB_dilution_5,0.1,20.0,160.0,0.0,,5,1,0.0417,242415.0,275271.0,0.8806412589775167
20,experiment,experiment,SDS,TTAB,0.01,0.06887246539984299,SDS_dilution_5,0.1,20.0,TTAB_dilution_3,0.7000000000000001,19.677847257097994,160.322152742902,0.0,,5,1,0.0401,230561.0,260016.0,0.8867185096301766
21,experiment,experiment,SDS,TTAB,0.01,0.474341649025257,SDS_dilution_5,0.1,20.0,TTAB_dilution_1,4.0,23.71708245126285,156.28291754873715,0.0,,5,1,0.0383,174760.0,191195.0,0.9140406391380528
22,experiment,experiment,SDS,TTAB,0.01,3.266907881019648,SDS_dilution_5,0.1,20.0,TTAB_stock,50.0,13.067631524078593,166.9323684759214,0.0,,5,1,0.0384,129577.0,140835.0,0.9200624844676394
23,experiment,experiment,SDS,TTAB,0.01,22.5,SDS_dilution_5,0.1,20.0,TTAB_stock,50.0,90.0,90.0,0.0,,5,1,0.0385,196486.0,242222.0,0.8111814781481451
24,experiment,experiment,SDS,TTAB,0.06887246539984299,0.01,SDS_dilution_3,0.7000000000000001,19.677847257097994,TTAB_dilution_5,0.1,20.0,160.322152742902,0.0,,5,1,0.039,244306.0,276388.0,0.883924048800961
25,experiment,experiment,SDS,TTAB,0.06887246539984299,0.06887246539984299,SDS_dilution_3,0.7000000000000001,19.677847257097994,TTAB_dilution_3,0.7000000000000001,19.677847257097994,160.644305485804,0.0,,5,1,0.0782,200672.0,229513.0,0.8743382727775769
26,experiment,experiment,SDS,TTAB,0.06887246539984299,0.474341649025257,SDS_dilution_3,0.7000000000000001,19.677847257097994,TTAB_dilution_1,4.0,23.71708245126285,156.60507029163915,0.0,,5,1,0.0434,203592.0,231760.0,0.8784604763548498
27,experiment,experiment,SDS,TTAB,0.06887246539984299,3.266907881019648,SDS_dilution_3,0.7000000000000001,19.677847257097994,TTAB_stock,50.0,13.067631524078593,167.2545212188234,0.0,,5,1,0.0398,148574.0,169400.0,0.877060212514758
28,experiment,experiment,SDS,TTAB,0.06887246539984299,22.5,SDS_dilution_3,0.7000000000000001,19.677847257097994,TTAB_stock,50.0,90.0,90.322152742902,0.0,,5,1,0.0386,197494.0,247363.0,0.7983974967962064
29,experiment,experiment,SDS,TTAB,0.474341649025257,0.01,SDS_dilution_1,4.0,23.71708245126285,TTAB_dilution_5,0.1,20.0,156.28291754873715,0.0,,5,1,0.0389,217680.0,245092.0,0.8881562841708419
30,experiment,experiment,SDS,TTAB,0.474341649025257,0.06887246539984299,SDS_dilution_1,4.0,23.71708245126285,TTAB_dilution_3,0.7000000000000001,19.677847257097994,156.60507029163915,0.0,,5,1,0.043,226269.0,258781.0,0.874364810399527
31,experiment,experiment,SDS,TTAB,0.474341649025257,0.474341649025257,SDS_dilution_1,4.0,23.71708245126285,TTAB_dilution_1,4.0,23.71708245126285,152.5658350974743,0.0,,5,1,0.4972,76109.0,99911.0,0.7617679734964118
32,experiment,experiment,SDS,TTAB,0.474341649025257,3.266907881019648,SDS_dilution_1,4.0,23.71708245126285,TTAB_stock,50.0,13.067631524078593,163.21528602465855,0.0,,5,1,0.0713,117760.0,136178.0,0.864750547078089
33,experiment,experiment,SDS,TTAB,0.474341649025257,22.5,SDS_dilution_1,4.0,23.71708245126285,TTAB_stock,50.0,90.0,86.28291754873715,0.0,,5,1,0.0385,196426.0,240478.0,0.8168148437694924
34,experiment,experiment,SDS,TTAB,3.266907881019648,0.01,SDS_stock,50.0,13.067631524078593,TTAB_dilution_5,0.1,20.0,166.9323684759214,0.0,,5,1,0.0381,166030.0,184411.0,0.9003259024678572
35,experiment,experiment,SDS,TTAB,3.266907881019648,0.06887246539984299,SDS_stock,50.0,13.067631524078593,TTAB_dilution_3,0.7000000000000001,19.677847257097994,167.2545212188234,0.0,,5,1,0.0408,143312.0,155634.0,0.9208270686353881
36,experiment,experiment,SDS,TTAB,3.266907881019648,0.474341649025257,SDS_stock,50.0,13.067631524078593,TTAB_dilution_1,4.0,23.71708245126285,163.21528602465855,0.0,,5,1,0.1055,112939.0,130810.0,0.8633820044339118
37,experiment,experiment,SDS,TTAB,3.266907881019648,3.266907881019648,SDS_stock,50.0,13.067631524078593,TTAB_stock,50.0,13.067631524078593,173.86473695184281,0.0,,5,1,0.9082,49378.0,67828.0,0.7279884413516542
38,experiment,experiment,SDS,TTAB,3.266907881019648,22.5,SDS_stock,50.0,13.067631524078593,TTAB_stock,50.0,90.0,96.93236847592141,0.0,,5,1,0.9599,39390.0,51305.0,0.7677614267615243
39,experiment,experiment,SDS,TTAB,22.5,0.01,SDS_stock,50.0,90.0,TTAB_dilution_5,0.1,20.0,90.0,0.0,,5,1,0.0387,231249.0,292463.0,0.7906948913195857
40,experiment,experiment,SDS,TTAB,22.5,0.06887246539984299,SDS_stock,50.0,90.0,TTAB_dilution_3,0.7000000000000001,19.677847257097994,90.322152742902,0.0,,5,1,0.0388,243904.0,311103.0,0.7839975827941228
41,experiment,experiment,SDS,TTAB,22.5,0.474341649025257,SDS_stock,50.0,90.0,TTAB_dilution_1,4.0,23.71708245126285,86.28291754873715,0.0,,5,1,0.0381,241566.0,309809.0,0.7797255728529513
42,experiment,experiment,SDS,TTAB,22.5,3.266907881019648,SDS_stock,50.0,90.0,TTAB_stock,50.0,13.067631524078593,96.93236847592141,0.0,,5,1,1.465,57269.0,77453.0,0.7394032510038346
43,experiment,experiment,SDS,TTAB,22.5,22.5,SDS_stock,50.0,90.0,TTAB_stock,50.0,90.0,20.0,0.0,,5,1,2.9513,147555.0,221179.0,0.6671293386804353
44,experiment,experiment,SDS,TTAB,8.828421602553965,1.2497759558620083,SDS_stock,50.0,35.31368641021586,TTAB_dilution_1,4.0,62.48879779310042,102.19751579668372,0.0,,5,1,0.0873,134721.0,168538.0,0.7993508882269874
45,experiment,experiment,SDS,TTAB,1.2491234926607178,8.448100040573289,SDS_dilution_1,4.0,62.456174633035886,TTAB_stock,50.0,33.792400162293156,103.75142520467097,0.0,,5,1,0.1188,117750.0,153612.0,0.7665416764315288
46,experiment,experiment,SDS,TTAB,1.2455071800837398,0.1808987328433087,SDS_dilution_1,4.0,62.275359004186996,TTAB_dilution_3,0.7000000000000001,51.68535224094534,86.03928875486767,0.0,,5,1,0.0464,206509.0,236130.0,0.8745563884301021
47,experiment,experiment,SDS,TTAB,0.17990227355555877,1.2495590530606138,SDS_dilution_3,0.7000000000000001,51.4006495873025,TTAB_dilution_1,4.0,62.47795265303069,86.1213977596668,0.0,,5,1,0.0455,204313.0,232677.0,0.8780971045698543
48,experiment,experiment,SDS,TTAB,22.383433034102435,1.2634250391591368,SDS_stock,50.0,89.53373213640974,TTAB_dilution_1,4.0,63.17125195795684,47.29501590563342,0.0,,5,1,0.0397,263592.0,339998.0,0.7752751486773451
49,experiment,experiment,SDS,TTAB,8.4538291149414,3.252048597385883,SDS_stock,50.0,33.8153164597656,TTAB_dilution_0,10.0,65.04097194771765,101.14371159251675,0.0,,5,1,0.3988,24826.0,31039.0,0.7998324688295371
50,experiment,experiment,SDS,TTAB,1.2547887906025865,22.34337600146904,SDS_dilution_1,4.0,62.739439530129324,TTAB_stock,50.0,89.37350400587617,47.8870564639945,0.0,,5,1,0.0482,207821.0,258831.0,0.8029215974902543
51,experiment,experiment,SDS,TTAB,3.316491206981326,8.578483716633427,SDS_dilution_0,10.0,66.32982413962652,TTAB_stock,50.0,34.31393486653371,99.35624099383978,0.0,,5,1,0.8157,31955.0,41817.0,0.7641629002558767
52,experiment,experiment,SDS,TTAB,0.47441309408374477,0.18019021538610705,SDS_dilution_2,1.5,63.25507921116597,TTAB_dilution_3,0.7000000000000001,51.48291868174486,85.26200210708916,0.0,,5,1,0.0498,208005.0,237204.0,0.876903424900086
53,experiment,experiment,SDS,TTAB,0.472420219262522,1.235918691065426,SDS_dilution_2,1.5,62.98936256833627,TTAB_dilution_1,4.0,61.7959345532713,75.21470287839243,0.0,,5,1,0.0762,127356.0,145154.0,0.877385397577745
54,experiment,experiment,SDS,TTAB,1.2234782907027584,3.314189120132398,SDS_dilution_1,4.0,61.17391453513792,TTAB_dilution_0,10.0,66.28378240264797,72.5423030622141,0.0,,5,1,0.1676,53936.0,63896.0,0.8441216977588581
55,experiment,experiment,SDS,TTAB,3.3658929614923463,1.23598506900607,SDS_dilution_0,10.0,67.31785922984693,TTAB_dilution_1,4.0,61.7992534503035,70.88288731984957,0.0,,5,1,0.1788,67556.0,84024.0,0.804008378558507
56,experiment,experiment,SDS,TTAB,13.729997139972864,2.0649741370479964,SDS_stock,50.0,54.91998855989145,TTAB_dilution_0,10.0,41.29948274095993,103.78052869914862,0.0,,5,1,0.3196,79860.0,105453.0,0.7573042018719239
57,experiment,experiment,SDS,TTAB,8.568055112418765,0.48559891760173546,SDS_stock,50.0,34.27222044967506,TTAB_dilution_2,1.5,64.74652234689806,100.98125720342688,0.0,,5,1,0.039,174508.0,207524.0,0.8409051483201943
58,experiment,experiment,SDS,TTAB,0.4803512808804235,8.443529045362972,SDS_dilution_2,1.5,64.04683745072313,TTAB_stock,50.0,33.77411618145189,102.17904636782498,0.0,,5,1,0.0771,182367.0,209583.0,0.8701421393910765
59,experiment,experiment,SDS,TTAB,13.720440851082653,6.86125651010404,SDS_stock,50.0,54.88176340433061,TTAB_stock,50.0,27.44502604041616,117.67321055525323,0.0,,5,1,2.4294,39183.0,53674.0,0.7300182583746321
60,experiment,experiment,SDS,TTAB,2.0200234052503614,13.655880913066484,SDS_dilution_0,10.0,40.40046810500723,TTAB_stock,50.0,54.62352365226594,104.97600824272683,0.0,,5,1,0.369,67855.0,87584.0,0.7747419620021921
61,experiment,experiment,SDS,TTAB,8.525472403754609,17.566482467686356,SDS_stock,50.0,34.101889615018436,TTAB_stock,50.0,70.26592987074542,95.63218051423614,0.0,,5,1,0.052,245566.0,335642.0,0.7316307255945322
62,experiment,experiment,SDS,TTAB,5.442870935298915,1.9682824736252982,SDS_stock,50.0,21.771483741195663,TTAB_dilution_0,10.0,39.365649472505964,138.86286678629835,0.0,,5,1,0.4649,43656.0,58031.0,0.7522875704364909
63,experiment,experiment,SDS,TTAB,14.38770415584196,0.7742853838796212,SDS_stock,50.0,57.55081662336784,TTAB_dilution_1,4.0,38.71426919398106,103.7349141826511,0.0,,5,1,0.0426,243666.0,310830.0,0.783920470997008
64,experiment,experiment,SDS,TTAB,0.7529130202181425,13.81168135624473,SDS_dilution_1,4.0,37.64565101090713,TTAB_stock,50.0,55.24672542497892,107.10762356411395,0.0,,5,1,0.0432,239196.0,305085.0,0.7840306799744333
65,experiment,experiment,SDS,TTAB,5.513948339103056,0.7857141896167558,SDS_stock,50.0,22.055793356412224,TTAB_dilution_1,4.0,39.28570948083779,138.65849716275,0.0,,5,1,0.1138,83991.0,101046.0,0.8312154860162698
66,experiment,experiment,SDS,TTAB,0.7694701846799066,5.384577534860127,SDS_dilution_1,4.0,38.47350923399533,TTAB_stock,50.0,21.538310139440508,139.98818062656414,0.0,,5,1,0.0892,127090.0,156403.0,0.8125803213493348
67,experiment,experiment,SDS,TTAB,0.1816625269971691,3.2789657410392032,SDS_dilution_3,0.7000000000000001,51.90357914204831,TTAB_dilution_0,10.0,65.57931482078406,82.51710603716762,0.0,,5,1,0.0423,143309.0,158703.0,0.9030012035059198
68,experiment,experiment,SDS,TTAB,13.823995484178566,3.9120925878909043,SDS_stock,50.0,55.29598193671426,TTAB_dilution_0,10.0,78.24185175781808,66.46216630546766,0.0,,5,1,0.4687,49758.0,67295.0,0.7394011442157664
69,experiment,experiment,SDS,TTAB,1.2849235976505582,0.45849209586821094,SDS_dilution_1,4.0,64.24617988252791,TTAB_dilution_2,1.5,61.132279449094796,74.62154066837729,0.0,,5,1,0.0756,160286.0,182938.0,0.8761766281472412
70,experiment,experiment,SDS,TTAB,3.4520617328266368,0.18100229300665338,SDS_dilution_0,10.0,69.04123465653274,TTAB_dilution_3,0.7000000000000001,51.714940859043814,79.24382448442344,0.0,,5,1,0.0441,144513.0,159721.0,0.9047839670425304
71,experiment,experiment,SDS,TTAB,2.046360576868862,5.361460706464842,SDS_dilution_0,10.0,40.92721153737724,TTAB_stock,50.0,21.44584282585937,137.6269456367634,0.0,,5,1,0.4795,26136.0,31803.0,0.8218092632770493
72,experiment,experiment,SDS,TTAB,10.359092302575345,0.026334942126387414,SDS_stock,50.0,41.43636921030138,TTAB_dilution_5,0.1,52.66988425277483,105.8937465369238,0.0,,5,1,0.0382,276827.0,352053.0,0.7863219458433816
73,experiment,experiment,SDS,TTAB,0.0262357230576284,10.716650661449778,SDS_dilution_5,0.1,52.4714461152568,TTAB_stock,50.0,42.86660264579911,104.66195123894408,0.0,,5,1,0.0375,212347.0,264354.0,0.8032675881583029
74,experiment,experiment,SDS,TTAB,11.201215468348476,0.16459309910825518,SDS_stock,50.0,44.804861873393904,TTAB_dilution_3,0.7000000000000001,47.02659974521576,108.16853838139033,0.0,,5,1,0.0381,257232.0,327919.0,0.7844376202659803
75,experiment,experiment,SDS,TTAB,0.15642023289375395,10.230923935265274,SDS_dilution_3,0.7000000000000001,44.69149511250112,TTAB_stock,50.0,40.923695741061096,114.38480914643779,0.0,,5,1,0.0379,215362.0,266385.0,0.8084614373932466
76,experiment,experiment,SDS,TTAB,8.665727569434333,0.06671010642406561,SDS_stock,50.0,34.66291027773733,TTAB_dilution_4,0.30000000000000004,44.4734042827104,120.86368543955227,0.0,,5,1,0.0381,229845.0,285568.0,0.8048695932317347
77,experiment,experiment,SDS,TTAB,8.4335886602109,0.010403162325470585,SDS_stock,50.0,33.7343546408436,TTAB_dilution_5,0.1,20.806324650941168,145.45932070821522,0.0,,5,1,0.0391,238139.0,294249.0,0.8093111616352137
78,experiment,experiment,SDS,TTAB,0.010026558211695591,8.540336682846732,SDS_dilution_5,0.1,20.05311642339118,TTAB_stock,50.0,34.16134673138693,145.78553684522188,0.0,,5,1,0.0381,201356.0,244939.0,0.8220659021225692
79,experiment,experiment,SDS,TTAB,4.806487067061284,13.98219308606646,SDS_stock,50.0,19.225948268245137,TTAB_stock,50.0,55.92877234426584,124.84527938748903,0.0,,5,1,1.488,22649.0,28989.0,0.7812963537893683
80,experiment,experiment,SDS,TTAB,14.10532298554687,1.2824864495541928,SDS_stock,50.0,56.42129194218748,TTAB_dilution_1,4.0,64.12432247770964,79.45438558010288,0.0,,5,1,0.0413,254127.0,325908.0,0.7797507271990869
81,experiment,experiment,SDS,TTAB,2.0503650379115683,0.7852386556543055,SDS_dilution_0,10.0,41.007300758231366,TTAB_dilution_1,4.0,39.26193278271528,119.73076645905336,0.0,,5,1,0.1584,89121.0,105356.0,0.8459034131895669
82,experiment,experiment,SDS,TTAB,21.833807361821037,2.08017064305214,SDS_stock,50.0,87.33522944728415,TTAB_dilution_0,10.0,41.6034128610428,71.06135769167304,0.0,,5,1,0.1964,158330.0,207848.0,0.7617585928178284
83,experiment,experiment,SDS,TTAB,18.58637534007168,0.03624459332103565,SDS_stock,50.0,74.34550136028672,TTAB_dilution_5,0.1,72.48918664207129,53.16531199764199,0.0,,5,1,0.0387,250706.0,316704.0,0.7916098312619986
84,experiment,experiment,SDS,TTAB,1.154076604390713,0.07447604534641891,SDS_dilution_1,4.0,57.70383021953565,TTAB_dilution_4,0.30000000000000004,49.6506968976126,92.64547288285175,0.0,,5,1,0.0421,188016.0,206872.0,0.9088518504195832
85,experiment,experiment,SDS,TTAB,0.06992737369931357,1.2219208915251432,SDS_dilution_4,0.30000000000000004,46.618249132875704,TTAB_dilution_1,4.0,61.09604457625716,92.28570629086714,0.0,,5,1,0.0406,191884.0,213113.0,0.9003861801016362
86,experiment,experiment,SDS,TTAB,3.9030250286433263,0.02640957753507749,SDS_dilution_0,10.0,78.06050057286652,TTAB_dilution_5,0.1,52.81915507015498,69.1203443569785,0.0,,5,1,0.0382,168039.0,188840.0,0.8898485490362211
87,experiment,experiment,SDS,TTAB,6.458965312177028,0.25189311115861596,SDS_stock,50.0,25.835861248708117,TTAB_dilution_3,0.7000000000000001,71.96946033103312,102.19467842025877,0.0,,5,1,0.0384,189815.0,232318.0,0.8170481839547517
88,experiment,experiment,SDS,TTAB,0.06361128667551176,8.374118782312069,SDS_dilution_4,0.30000000000000004,42.407524450341164,TTAB_stock,50.0,33.496475129248275,124.09600042041056,0.0,,5,1,0.0383,222138.0,276815.0,0.8024781894044759
89,experiment,experiment,SDS,TTAB,6.091401490158892,0.12104417829452475,SDS_stock,50.0,24.36560596063557,TTAB_dilution_4,0.30000000000000004,80.6961188630165,94.93827517634793,0.0,,5,1,0.0386,179687.0,212395.0,0.8460039078132724
90,experiment,experiment,SDS,TTAB,0.02595999647532282,4.049822183318391,SDS_dilution_5,0.1,51.919992950645636,TTAB_dilution_0,10.0,80.99644366636782,67.08356338298654,0.0,,5,1,0.0394,169226.0,188939.0,0.8956647383547071
91,experiment,experiment,SDS,TTAB,0.7096331291050827,0.1118162977099212,SDS_dilution_1,4.0,35.48165645525413,TTAB_dilution_4,0.30000000000000004,74.5441984732808,89.97414507146507,0.0,,5,1,0.044,207800.0,233036.0,0.8917077189790419
92,experiment,experiment,SDS,TTAB,0.16558306985466933,0.5200375228754974,SDS_dilution_3,0.7000000000000001,47.309448529905524,TTAB_dilution_2,1.5,69.33833638339966,83.35221508669481,0.0,,5,1,0.051,225605.0,259023.0,0.8709844299540968
93,experiment,experiment,SDS,TTAB,6.386936095778017,0.03907469596831951,SDS_stock,50.0,25.547744383112068,TTAB_dilution_5,0.1,78.149391936639,96.30286368024892,0.0,,5,1,0.0385,162344.0,181990.0,0.8920490136820705
94,experiment,experiment,SDS,TTAB,6.2654813832558975,0.01771951369401597,SDS_stock,50.0,25.06192553302359,TTAB_dilution_5,0.1,35.43902738803194,139.49904707894447,0.0,,5,1,0.0385,182348.0,207263.0,0.8797904112166668
95,experiment,experiment,SDS,TTAB,0.25726793582877827,6.1085116857534425,SDS_dilution_3,0.7000000000000001,73.50512452250807,TTAB_stock,50.0,24.43404674301377,102.06082873447816,0.0,,5,1,0.0407,201769.0,246683.0,0.8179282723171033
0,experiment,experiment,SDS,TTAB,8.78500070578179,2.0338035952286537,SDS_stock,50.0,35.14000282312716,TTAB_dilution_0,10.0,40.67607190457308,124.18392527229976,0.0,,5,1,0.3278,53831.0,72520.0,0.7422917815774959
1,experiment,experiment,SDS,TTAB,22.286071497985645,5.553476371371626,SDS_stock,50.0,89.14428599194258,TTAB_stock,50.0,22.213905485486503,88.64180852257091,0.0,,5,1,2.1119,34229.0,45036.0,0.7600364153121947
2,experiment,experiment,SDS,TTAB,2.047406991908521,0.2838736690504998,SDS_dilution_0,10.0,40.94813983817043,TTAB_dilution_3,0.7000000000000001,81.10676258585708,77.94509757597248,0.0,,5,1,0.0508,151774.0,169879.0,0.8934241430665356
3,experiment,experiment,SDS,TTAB,5.272209578149995,1.258427954216584,SDS_stock,50.0,21.08883831259998,TTAB_dilution_1,4.0,62.9213977108292,115.98976397657083,0.0,,5,1,0.1122,86908.0,108589.0,0.8003388925213419
4,experiment,experiment,SDS,TTAB,0.2935362804569309,13.768267918889219,SDS_dilution_3,0.7000000000000001,83.86750870198026,TTAB_stock,50.0,55.073071675556875,61.05941962246288,0.0,,5,1,0.0387,191893.0,237541.0,0.8078310691627971
5,experiment,experiment,SDS,TTAB,8.720521423865993,0.7697343710917922,SDS_stock,50.0,34.88208569546397,TTAB_dilution_1,4.0,38.48671855458961,126.63119574994641,0.0,,5,1,0.0598,180647.0,232692.0,0.77633524143503
6,experiment,experiment,SDS,TTAB,1.9680532563035347,1.950924548793395,SDS_dilution_0,10.0,39.3610651260707,TTAB_dilution_0,10.0,39.0184909758679,121.62044389806141,0.0,,5,1,0.6537,42651.0,56145.0,0.7596580283195298
7,experiment,experiment,SDS,TTAB,1.2622331581398674,13.75413263196195,SDS_dilution_1,4.0,63.111657906993365,TTAB_stock,50.0,55.0165305278478,81.87181156515884,0.0,,5,1,0.1133,144888.0,181982.0,0.7961666538448857
8,experiment,experiment,SDS,TTAB,2.0299912931701267,21.89821824862231,SDS_dilution_0,10.0,40.59982586340253,TTAB_stock,50.0,87.59287299448924,71.80730114210823,0.0,,5,1,0.2453,108681.0,140557.0,0.77321655982982
9,experiment,experiment,SDS,TTAB,5.317875317201039,22.167321826801963,SDS_stock,50.0,21.271501268804155,TTAB_stock,50.0,88.66928730720785,90.05921142398799,0.0,,5,1,2.1047,25925.0,33355.0,0.7772447908859241
10,experiment,experiment,SDS,TTAB,0.04158789190048101,0.1925473767357037,SDS_dilution_5,0.1,83.17578380096202,TTAB_dilution_3,0.7000000000000001,55.01353621020105,61.81067998883691,0.0,,5,1,0.0433,213950.0,242601.0,0.8819007341272295
11,experiment,experiment,SDS,TTAB,0.48176370186114664,0.026349989832966512,SDS_dilution_2,1.5,64.2351602481529,TTAB_dilution_5,0.1,52.69997966593302,83.06486008591409,0.0,,5,1,0.039,210543.0,235858.0,0.8926684700116172
12,experiment,experiment,SDS,TTAB,3.107425409848609,14.383845182211504,SDS_dilution_0,10.0,62.14850819697218,TTAB_stock,50.0,57.535380728846015,80.3161110741818,0.0,,5,1,0.9498,36451.0,48123.0,0.7574548552667124
13,experiment,experiment,SDS,TTAB,13.125818788721237,0.3021618062510684,SDS_stock,50.0,52.50327515488495,TTAB_dilution_3,0.7000000000000001,86.33194464316239,61.16478020195265,0.0,,5,1,0.0382,217394.0,273835.0,0.7938868296601969
14,experiment,experiment,SDS,TTAB,0.7700730061606289,0.28488852085977356,SDS_dilution_1,4.0,38.503650308031446,TTAB_dilution_3,0.7000000000000001,81.39672024564958,80.09962944631897,0.0,,5,1,0.055,213931.0,249979.0,0.8557958868544958
15,experiment,experiment,SDS,TTAB,3.3460301355684656,0.7607691301773057,SDS_dilution_0,10.0,66.92060271136931,TTAB_dilution_1,4.0,38.03845650886529,95.0409407797654,0.0,,5,1,0.1505,104109.0,129633.0,0.8031056906806138
16,experiment,experiment,SDS,TTAB,0.11484718645980448,5.498218443193839,SDS_dilution_4,0.30000000000000004,76.56479097320297,TTAB_stock,50.0,21.992873772775354,101.44233525402167,0.0,,5,1,0.0394,188462.0,231372.0,0.814541085351728
17,experiment,experiment,SDS,TTAB,0.2917855534032816,2.041587671477942,SDS_dilution_3,0.7000000000000001,83.36730097236617,TTAB_dilution_0,10.0,40.831753429558844,75.80094559807499,0.0,,5,1,0.0506,158354.0,182009.0,0.870033899422556
18,experiment,experiment,SDS,TTAB,5.273425807119997,0.425789043611486,SDS_stock,50.0,21.09370322847999,TTAB_dilution_2,1.5,56.77187248153147,122.13442428998854,0.0,,5,1,0.0514,135256.0,156470.0,0.8644212948168978
19,experiment,experiment,SDS,TTAB,0.017637881274574465,6.64723544176165,SDS_dilution_5,0.1,35.27576254914893,TTAB_stock,50.0,26.5889417670466,138.1352956838045,0.0,,5,1,0.0386,192662.0,237835.0,0.8100658019215002
20,experiment,experiment,SDS,TTAB,1.9715266478838502,8.603463398271495,SDS_dilution_0,10.0,39.430532957677,TTAB_stock,50.0,34.41385359308598,126.15561344923702,0.0,,5,1,0.3806,39805.0,51397.0,0.7744615444481195
21,experiment,experiment,SDS,TTAB,0.03739517311464069,6.458808238596091,SDS_dilution_5,0.1,74.79034622928137,TTAB_stock,50.0,25.835232954384363,99.37442081633426,0.0,,5,1,0.038,182174.0,222679.0,0.8181013925875363
