wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
11,experiment,experiment,SDS,TTAB,0.002177938587346432,0.0474341649025257,SDS_dilution_4,0.007,62.226816781326626,TTAB_dilution_2,0.30000000000000004,31.622776601683796,86.15040661698959,20.0,MES,5,1,0.0383,285169.0,326783.0,0.8726555542975002
12,experiment,experiment,SDS,TTAB,0.002177938587346432,1.033086980997645,SDS_dilution_4,0.007,62.226816781326626,TTAB_dilution_0,10.0,20.661739619952904,97.11144359872047,20.0,MES,5,1,0.0394,182994.0,197650.0,0.9258487224892487
13,experiment,experiment,SDS,TTAB,0.002177938587346432,22.5,SDS_dilution_4,0.007,62.226816781326626,TTAB_stock,50.0,90.0,27.77318321867338,20.0,MES,5,1,0.0387,211741.0,267299.0,0.7921503634506676
14,experiment,experiment,SDS,TTAB,0.0474341649025257,0.0001,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_5,0.001,20.0,128.3772233983162,20.0,MES,5,1,0.0373,270217.0,302798.0,0.8924002140040556
15,experiment,experiment,SDS,TTAB,0.0474341649025257,0.002177938587346432,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_4,0.007,62.226816781326626,86.15040661698959,20.0,MES,5,1,0.0375,286604.0,326691.0,0.8772938342347968
16,experiment,experiment,SDS,TTAB,0.0474341649025257,0.0474341649025257,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_2,0.30000000000000004,31.622776601683796,116.75444679663241,20.0,MES,5,1,0.0409,274299.0,316725.0,0.8660478332938669
17,experiment,experiment,SDS,TTAB,0.0474341649025257,1.033086980997645,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_0,10.0,20.661739619952904,127.7154837783633,20.0,MES,5,1,0.0388,213601.0,239964.0,0.8901376873197646
18,experiment,experiment,SDS,TTAB,0.0474341649025257,22.5,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_stock,50.0,90.0,58.377223398316204,20.0,MES,5,1,0.0389,207125.0,257352.0,0.804831514812397
19,experiment,experiment,SDS,TTAB,1.033086980997645,0.0001,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_5,0.001,20.0,139.3382603800471,20.0,MES,5,1,0.0377,319055.0,363021.0,0.8788885491472945
20,experiment,experiment,SDS,TTAB,1.033086980997645,0.002177938587346432,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_4,0.007,62.226816781326626,97.11144359872047,20.0,MES,5,1,0.0376,298275.0,339592.0,0.8783334118589367
21,experiment,experiment,SDS,TTAB,1.033086980997645,0.0474341649025257,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_2,0.30000000000000004,31.622776601683796,127.7154837783633,20.0,MES,5,1,0.0402,239588.0,271452.0,0.8826164478434493
22,experiment,experiment,SDS,TTAB,1.033086980997645,1.033086980997645,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_0,10.0,20.661739619952904,138.6765207600942,20.0,MES,5,1,0.0783,129448.0,147015.0,0.8805087916199027
23,experiment,experiment,SDS,TTAB,1.033086980997645,22.5,SDS_dilution_0,10.0,20.661739619952904,TTAB_stock,50.0,90.0,69.3382603800471,20.0,MES,5,1,0.0387,221135.0,275577.0,0.8024436001553105
24,experiment,experiment,SDS,TTAB,22.5,0.0001,SDS_stock,50.0,90.0,TTAB_dilution_5,0.001,20.0,70.0,20.0,MES,5,1,0.0388,247797.0,315277.0,0.7859659918103763
25,experiment,experiment,SDS,TTAB,22.5,0.002177938587346432,SDS_stock,50.0,90.0,TTAB_dilution_4,0.007,62.226816781326626,27.77318321867338,20.0,MES,5,1,0.0387,271435.0,348567.0,0.7787168607470013
26,experiment,experiment,SDS,TTAB,22.5,0.0474341649025257,SDS_stock,50.0,90.0,TTAB_dilution_2,0.30000000000000004,31.622776601683796,58.377223398316204,20.0,MES,5,1,0.0383,245085.0,311391.0,0.7870651367573244
27,experiment,experiment,SDS,TTAB,22.5,1.033086980997645,SDS_stock,50.0,90.0,TTAB_dilution_0,10.0,20.661739619952904,69.3382603800471,20.0,MES,5,1,0.0584,237516.0,306659.0,0.7745280588536453
28,experiment,experiment,SDS,TTAB,22.5,22.5,SDS_stock,50.0,90.0,TTAB_stock,50.0,90.0,0.0,20.0,MES,5,1,2.8692,24784.0,32954.0,0.7520786550949808
29,control,surfactant_A_stock,SDS,TTAB,50.0,,SDS_stock,50.0,200.0,,,0.0,0.0,20.0,MES,5,1,0.0389,292063.0,377599.0,0.7734739763611662
30,control,surfactant_B_stock,SDS,TTAB,,50.0,,,0.0,TTAB_stock,50.0,200.0,0.0,20.0,MES,5,1,0.0387,234129.0,290779.0,0.8051785032619274
31,control,buffer_blank,SDS,TTAB,,,,,0.0,,,0.0,0.0,200.0,MES,5,1,0.0381,364609.0,418912.0,0.870371342907341
32,control,water_blank,SDS,TTAB,,,,,0.0,,,0.0,200.0,20.0,MES,5,1,0.0371,315643.0,356859.0,0.8845034033049468
