,well_position,334_373,334_384
0,D9,50825.0,70707.0
1,D10,61446.0,77507.0
2,D11,61476.0,81320.0
3,D12,77691.0,111590.0
4,E1,151867.0,172701.0
5,E2,158849.0,189012.0
6,E3,206639.0,259647.0
7,E4,208290.0,262851.0
8,E5,174257.0,206428.0
9,E6,198818.0,231198.0
10,E7,185333.0,212970.0
11,E8,183351.0,206669.0
12,E9,245687.0,285607.0
13,E10,256026.0,296346.0
