,well_position,turbidity_600
0,G1,0.2582
1,G2,0.6834
2,G3,0.044
3,G4,2.2915
4,G5,0.2754
5,G6,0.0394
6,G7,0.3417
7,G8,0.41
8,G9,0.0498
9,G10,0.9045
10,G11,0.1457
11,G12,0.0405
12,H1,0.0409
13,H2,0.0382
