,well_position,turbidity_600
0,B3,1.8916
1,B4,0.4469
2,B5,2.7708
3,B6,0.5981
4,B7,0.0393
5,B8,0.5405
6,B9,0.2183
7,B10,2.3342
8,B11,0.0383
9,B12,0.0385
10,C1,0.0753
11,C2,0.4684
12,C3,0.0452
13,C4,0.7155
