,well_position,334_373,334_384
0,H3,192720.0,233683.0
1,H4,206713.0,256935.0
2,H5,32969.0,41254.0
3,H6,47437.0,62987.0
4,H7,56856.0,75948.0
5,H8,224724.0,278732.0
6,H9,181067.0,210527.0
7,H10,197164.0,238500.0
8,H11,79654.0,108988.0
9,H12,32876.0,39070.0
