,well_position,turbidity_600
0,D9,0.5104
1,D10,0.1448
2,D11,0.192
3,D12,2.4517
4,E1,0.0428
5,E2,0.039
6,E3,0.0398
7,E4,0.0386
8,E5,0.0904
9,E6,0.0514
10,E7,0.0459
11,E8,0.0383
12,E9,0.0464
13,E10,0.04
