,well_position,334_373,334_384
0,D7,145204.0,168416.0
1,D8,163562.0,199098.0
2,D9,169557.0,203376.0
3,D10,144390.0,168403.0
4,D11,31307.0,42159.0
5,D12,35398.0,49629.0
6,E1,248133.0,289750.0
7,E2,169632.0,202312.0
8,E3,230554.0,268978.0
9,E4,30253.0,40823.0
10,E5,218038.0,252873.0
11,E6,238223.0,298815.0
12,E7,54199.0,69986.0
13,E8,73609.0,89833.0
