,well_position,334_373,334_384
0,F11,57783.0,72645.0
1,F12,106806.0,125730.0
2,G1,75154.0,92276.0
3,G2,47308.0,64336.0
4,G3,182280.0,205819.0
5,G4,40109.0,54035.0
6,G5,161944.0,185727.0
7,G6,26987.0,35211.0
8,G7,40112.0,53011.0
9,G8,176907.0,206850.0
10,G9,103154.0,125585.0
11,G10,149955.0,202259.0
12,G11,153383.0,181012.0
13,G12,40126.0,54678.0
