,well_position,334_373,334_384
0,B3,29160.0,38078.0
1,B4,29799.0,38767.0
2,B5,34536.0,48099.0
3,B6,30765.0,39416.0
4,B7,154143.0,177345.0
5,B8,23203.0,27926.0
6,B9,123284.0,167763.0
7,B10,38986.0,55221.0
8,B11,155971.0,178940.0
9,B12,170286.0,206580.0
10,C1,107649.0,125356.0
11,C2,45972.0,63707.0
12,C3,195631.0,249767.0
13,C4,46469.0,66203.0
