,well_position,334_373,334_384
0,E11,89803.0,106600.0
1,E12,104372.0,120950.0
2,F1,149526.0,189430.0
3,F2,81322.0,101595.0
4,F3,72987.0,86418.0
5,F4,229085.0,297589.0
6,F5,256451.0,328396.0
7,F6,47817.0,65041.0
8,F7,171999.0,211183.0
9,F8,190387.0,221286.0
10,F9,201956.0,250137.0
11,F10,132893.0,157644.0
12,F11,32414.0,42990.0
13,F12,43718.0,61472.0
