,well_position,334_373,334_384
0,H1,164133.0,190547.0
1,H2,166766.0,193379.0
2,H3,197875.0,245923.0
3,H4,196876.0,248080.0
4,H5,36713.0,46447.0
5,H6,22077.0,28252.0
6,H7,225121.0,283230.0
7,H8,40856.0,48572.0
8,H9,188995.0,228642.0
9,H10,40430.0,47704.0
10,H11,194162.0,227450.0
11,H12,164525.0,203045.0
