,well_position,334_373,334_384
0,C5,192171.0,244866.0
1,C6,207377.0,265191.0
2,C7,89086.0,107063.0
3,C8,119596.0,152576.0
4,C9,25573.0,35720.0
5,C10,70576.0,90145.0
6,C11,26013.0,35533.0
7,C12,110935.0,134743.0
8,D1,47904.0,58521.0
9,D2,154682.0,175692.0
10,D3,183002.0,222172.0
11,D4,251562.0,331757.0
12,D5,200247.0,240904.0
13,D6,241513.0,283535.0
