,well_position,334_373,334_384
0,G1,43592.0,54981.0
1,G2,34067.0,46053.0
2,G3,252648.0,322707.0
3,G4,24867.0,32668.0
4,G5,50687.0,65411.0
5,G6,167936.0,187386.0
6,G7,47321.0,58651.0
7,G8,45634.0,61972.0
8,G9,207979.0,261930.0
9,G10,30218.0,40055.0
10,G11,72381.0,91199.0
11,G12,157823.0,171277.0
12,H1,239383.0,307951.0
13,H2,198638.0,245819.0
