,well_position,334_373,334_384
0,E9,28449.0,38260.0
1,E10,34682.0,48043.0
2,E11,67369.0,87102.0
3,E12,212746.0,243381.0
4,F1,28825.0,38668.0
5,F2,30197.0,40588.0
6,F3,100745.0,132746.0
7,F4,257814.0,300964.0
8,F5,192862.0,221771.0
9,F6,201392.0,230497.0
10,F7,184033.0,210012.0
11,F8,145015.0,169205.0
12,F9,23292.0,30625.0
13,F10,260943.0,335496.0
