,well_position,turbidity_600
0,C5,0.0392
1,C6,0.0404
2,C7,0.115
3,C8,0.0645
4,C9,2.794
5,C10,0.1405
6,C11,2.6783
7,C12,0.099
8,D1,0.1623
9,D2,0.0397
10,D3,0.0388
11,D4,0.0402
12,D5,0.0388
13,D6,0.043
