,well_position,turbidity_600
0,A1,0.0391
1,A2,0.0382
2,A3,0.0391
3,A4,0.0392
4,A5,0.0392
5,A6,2.2953
6,A7,0.0742
7,A8,0.0413
8,A9,0.0391
9,A10,2.497
10,A11,0.0385
11,A12,0.2657
12,B1,0.0396
13,B2,2.6484
