,well_position,turbidity_600
0,E11,0.1286
1,E12,0.0957
2,F1,0.0733
3,F2,0.1386
4,F3,0.1189
5,F4,0.0486
6,F5,0.0392
7,F6,0.2389
8,F7,0.0493
9,F8,0.0383
10,F9,0.0386
11,F10,0.0553
12,F11,1.7428
13,F12,2.4038
