,well_position,turbidity_600
0,E9,1.4945
1,E10,0.4507
2,E11,0.2515
3,E12,0.0468
4,F1,2.3713
5,F2,1.1517
6,F3,0.2122
7,F4,0.038
8,F5,0.0481
9,F6,0.0407
10,F7,0.0392
11,F8,0.0797
12,F9,1.1457
13,F10,0.0443
