wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate
33,experiment,experiment,SDS,TTAB,0.010164088650723414,0.010164088650723414,SDS_dilution_3,0.05,40.65635460289366,TTAB_dilution_3,0.05,40.65635460289366,118.68729079421269,0.0,,5,1
34,experiment,experiment,SDS,TTAB,0.010164088650723414,0.0474341649025257,SDS_dilution_3,0.05,40.65635460289366,TTAB_dilution_4,0.30000000000000004,31.622776601683796,127.72086879542255,0.0,,5,1
35,experiment,experiment,SDS,TTAB,0.010164088650723414,0.2213676087762045,SDS_dilution_3,0.05,40.65635460289366,TTAB_dilution_5,3.0,14.7578405850803,144.58580481202603,0.0,,5,1
36,experiment,experiment,SDS,TTAB,0.010164088650723414,1.033086980997645,SDS_dilution_3,0.05,40.65635460289366,TTAB_dilution_5,3.0,68.87246539984301,90.47117999726333,0.0,,5,1
37,experiment,experiment,SDS,TTAB,0.010164088650723414,4.821250571423044,SDS_dilution_3,0.05,40.65635460289366,TTAB_stock,50.0,19.285002285692176,140.05864311141417,0.0,,5,1
38,experiment,experiment,SDS,TTAB,0.010164088650723414,22.5,SDS_dilution_3,0.05,40.65635460289366,TTAB_stock,50.0,90.0,69.34364539710634,0.0,,5,1
39,experiment,experiment,SDS,TTAB,0.0474341649025257,0.0001,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_dilution_0,0.0005,40.0,128.3772233983162,0.0,,5,1
40,experiment,experiment,SDS,TTAB,0.0474341649025257,0.0004666838959452567,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_dilution_1,0.003,31.112259729683778,137.26496366863242,0.0,,5,1
41,experiment,experiment,SDS,TTAB,0.0474341649025257,0.002177938587346432,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_dilution_2,0.02,21.779385873464317,146.59783752485188,0.0,,5,1
42,experiment,experiment,SDS,TTAB,0.0474341649025257,0.010164088650723414,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_dilution_3,0.05,40.65635460289366,127.72086879542255,0.0,,5,1
43,experiment,experiment,SDS,TTAB,0.0474341649025257,0.0474341649025257,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_dilution_4,0.30000000000000004,31.622776601683796,136.7544467966324,0.0,,5,1
44,experiment,experiment,SDS,TTAB,0.0474341649025257,0.2213676087762045,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_dilution_5,3.0,14.7578405850803,153.61938281323592,0.0,,5,1
45,experiment,experiment,SDS,TTAB,0.0474341649025257,1.033086980997645,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_dilution_5,3.0,68.87246539984301,99.5047579984732,0.0,,5,1
46,experiment,experiment,SDS,TTAB,0.0474341649025257,4.821250571423044,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_stock,50.0,19.285002285692176,149.09222111262403,0.0,,5,1
47,experiment,experiment,SDS,TTAB,0.0474341649025257,22.5,SDS_dilution_4,0.30000000000000004,31.622776601683796,TTAB_stock,50.0,90.0,78.3772233983162,0.0,,5,1
48,experiment,experiment,SDS,TTAB,0.2213676087762045,0.0001,SDS_dilution_5,3.0,14.7578405850803,TTAB_dilution_0,0.0005,40.0,145.24215941491968,0.0,,5,1
49,experiment,experiment,SDS,TTAB,0.2213676087762045,0.0004666838959452567,SDS_dilution_5,3.0,14.7578405850803,TTAB_dilution_1,0.003,31.112259729683778,154.12989968523593,0.0,,5,1
50,experiment,experiment,SDS,TTAB,0.2213676087762045,0.002177938587346432,SDS_dilution_5,3.0,14.7578405850803,TTAB_dilution_2,0.02,21.779385873464317,163.4627735414554,0.0,,5,1
51,experiment,experiment,SDS,TTAB,0.2213676087762045,0.010164088650723414,SDS_dilution_5,3.0,14.7578405850803,TTAB_dilution_3,0.05,40.65635460289366,144.58580481202603,0.0,,5,1
52,experiment,experiment,SDS,TTAB,0.2213676087762045,0.0474341649025257,SDS_dilution_5,3.0,14.7578405850803,TTAB_dilution_4,0.30000000000000004,31.622776601683796,153.61938281323592,0.0,,5,1
53,experiment,experiment,SDS,TTAB,0.2213676087762045,0.2213676087762045,SDS_dilution_5,3.0,14.7578405850803,TTAB_dilution_5,3.0,14.7578405850803,170.4843188298394,0.0,,5,1
54,experiment,experiment,SDS,TTAB,0.2213676087762045,1.033086980997645,SDS_dilution_5,3.0,14.7578405850803,TTAB_dilution_5,3.0,68.87246539984301,116.36969401507669,0.0,,5,1
55,experiment,experiment,SDS,TTAB,0.2213676087762045,4.821250571423044,SDS_dilution_5,3.0,14.7578405850803,TTAB_stock,50.0,19.285002285692176,165.95715712922754,0.0,,5,1
56,experiment,experiment,SDS,TTAB,0.2213676087762045,22.5,SDS_dilution_5,3.0,14.7578405850803,TTAB_stock,50.0,90.0,95.2421594149197,0.0,,5,1
57,experiment,experiment,SDS,TTAB,1.033086980997645,0.0001,SDS_dilution_5,3.0,68.87246539984301,TTAB_dilution_0,0.0005,40.0,91.12753460015699,0.0,,5,1
58,experiment,experiment,SDS,TTAB,1.033086980997645,0.0004666838959452567,SDS_dilution_5,3.0,68.87246539984301,TTAB_dilution_1,0.003,31.112259729683778,100.0152748704732,0.0,,5,1
59,experiment,experiment,SDS,TTAB,1.033086980997645,0.002177938587346432,SDS_dilution_5,3.0,68.87246539984301,TTAB_dilution_2,0.02,21.779385873464317,109.34814872669267,0.0,,5,1
60,experiment,experiment,SDS,TTAB,1.033086980997645,0.010164088650723414,SDS_dilution_5,3.0,68.87246539984301,TTAB_dilution_3,0.05,40.65635460289366,90.47117999726333,0.0,,5,1
61,experiment,experiment,SDS,TTAB,1.033086980997645,0.0474341649025257,SDS_dilution_5,3.0,68.87246539984301,TTAB_dilution_4,0.30000000000000004,31.622776601683796,99.5047579984732,0.0,,5,1
62,experiment,experiment,SDS,TTAB,1.033086980997645,0.2213676087762045,SDS_dilution_5,3.0,68.87246539984301,TTAB_dilution_5,3.0,14.7578405850803,116.36969401507669,0.0,,5,1
63,experiment,experiment,SDS,TTAB,1.033086980997645,1.033086980997645,SDS_dilution_5,3.0,68.87246539984301,TTAB_dilution_5,3.0,68.87246539984301,62.25506920031398,0.0,,5,1
64,experiment,experiment,SDS,TTAB,1.033086980997645,4.821250571423044,SDS_dilution_5,3.0,68.87246539984301,TTAB_stock,50.0,19.285002285692176,111.84253231446482,0.0,,5,1
65,experiment,experiment,SDS,TTAB,1.033086980997645,22.5,SDS_dilution_5,3.0,68.87246539984301,TTAB_stock,50.0,90.0,41.12753460015699,0.0,,5,1
66,experiment,experiment,SDS,TTAB,4.821250571423044,0.0001,SDS_stock,50.0,19.285002285692176,TTAB_dilution_0,0.0005,40.0,140.71499771430783,0.0,,5,1
67,experiment,experiment,SDS,TTAB,4.821250571423044,0.0004666838959452567,SDS_stock,50.0,19.285002285692176,TTAB_dilution_1,0.003,31.112259729683778,149.60273798462404,0.0,,5,1
68,experiment,experiment,SDS,TTAB,4.821250571423044,0.002177938587346432,SDS_stock,50.0,19.285002285692176,TTAB_dilution_2,0.02,21.779385873464317,158.9356118408435,0.0,,5,1
69,experiment,experiment,SDS,TTAB,4.821250571423044,0.010164088650723414,SDS_stock,50.0,19.285002285692176,TTAB_dilution_3,0.05,40.65635460289366,140.05864311141417,0.0,,5,1
70,experiment,experiment,SDS,TTAB,4.821250571423044,0.0474341649025257,SDS_stock,50.0,19.285002285692176,TTAB_dilution_4,0.30000000000000004,31.622776601683796,149.09222111262403,0.0,,5,1
71,experiment,experiment,SDS,TTAB,4.821250571423044,0.2213676087762045,SDS_stock,50.0,19.285002285692176,TTAB_dilution_5,3.0,14.7578405850803,165.95715712922754,0.0,,5,1
72,experiment,experiment,SDS,TTAB,4.821250571423044,1.033086980997645,SDS_stock,50.0,19.285002285692176,TTAB_dilution_5,3.0,68.87246539984301,111.84253231446482,0.0,,5,1
73,experiment,experiment,SDS,TTAB,4.821250571423044,4.821250571423044,SDS_stock,50.0,19.285002285692176,TTAB_stock,50.0,19.285002285692176,161.42999542861565,0.0,,5,1
74,experiment,experiment,SDS,TTAB,4.821250571423044,22.5,SDS_stock,50.0,19.285002285692176,TTAB_stock,50.0,90.0,90.71499771430783,0.0,,5,1
75,experiment,experiment,SDS,TTAB,22.5,0.0001,SDS_stock,50.0,90.0,TTAB_dilution_0,0.0005,40.0,70.0,0.0,,5,1
76,experiment,experiment,SDS,TTAB,22.5,0.0004666838959452567,SDS_stock,50.0,90.0,TTAB_dilution_1,0.003,31.112259729683778,78.88774027031621,0.0,,5,1
77,experiment,experiment,SDS,TTAB,22.5,0.002177938587346432,SDS_stock,50.0,90.0,TTAB_dilution_2,0.02,21.779385873464317,88.22061412653568,0.0,,5,1
78,experiment,experiment,SDS,TTAB,22.5,0.010164088650723414,SDS_stock,50.0,90.0,TTAB_dilution_3,0.05,40.65635460289366,69.34364539710634,0.0,,5,1
79,experiment,experiment,SDS,TTAB,22.5,0.0474341649025257,SDS_stock,50.0,90.0,TTAB_dilution_4,0.30000000000000004,31.622776601683796,78.3772233983162,0.0,,5,1
80,experiment,experiment,SDS,TTAB,22.5,0.2213676087762045,SDS_stock,50.0,90.0,TTAB_dilution_5,3.0,14.7578405850803,95.2421594149197,0.0,,5,1
81,experiment,experiment,SDS,TTAB,22.5,1.033086980997645,SDS_stock,50.0,90.0,TTAB_dilution_5,3.0,68.87246539984301,41.12753460015699,0.0,,5,1
82,experiment,experiment,SDS,TTAB,22.5,4.821250571423044,SDS_stock,50.0,90.0,TTAB_stock,50.0,19.285002285692176,90.71499771430783,0.0,,5,1
83,experiment,experiment,SDS,TTAB,22.5,22.5,SDS_stock,50.0,90.0,TTAB_stock,50.0,90.0,20.0,0.0,,5,1
84,control,surfactant_A_stock,SDS,TTAB,50.0,,SDS_stock,50.0,200.0,,,0.0,0.0,0.0,,5,1
85,control,surfactant_B_stock,SDS,TTAB,,50.0,,,0.0,TTAB_stock,50.0,200.0,0.0,0.0,,5,1
86,control,water_blank,SDS,TTAB,,,,,0.0,,,0.0,200.0,0.0,,5,1
