volume_target_ml,volume_target_ul,volume_measured_ml,volume_measured_ul,deviation_pct,precision_cv_pct,duration_s,trials_count,status,measurement_count,calibration_overaspirate_vol,hardware_parameters_aspirate_speed,hardware_parameters_dispense_speed,hardware_parameters_aspirate_wait_time,hardware_parameters_post_asp_air_vol,hardware_parameters_pre_asp_air_vol
0.025,25.0,0.024873999999999796,24.873999999999796,0.66400000000158,0.766806379513215,39.26515740016475,14,success,58,0.0037,24,14,7.4,0.085,0.10400000000000001
0.02,20.0,0.01988666666666674,19.88666666666674,0.966666666667209,1.152782357632345,39.67935084020719,3,success,7,0.003045794392523841,24,14,7.4,0.085,0.10400000000000001
0.015,15.0,0.014826666666667165,14.826666666667165,2.7288888888906127,4.8640969491070605,40.76332283997908,3,success,7,0.003166666666666423,24,14,7.4,0.085,0.10400000000000001
0.01,10.0,0.009799999999999542,9.799999999999542,2.3199999999987155,1.9414589377947544,39.82943455995992,3,success,7,0.002482727272726355,24,14,7.4,0.085,0.10400000000000001
0.005,5.0,0.005119999999999081,5.119999999999081,3.679999999991707,4.654834096806346,31.769886720087378,7,success,21,0.0023,24,14,7.4,0.074,0.176
