volume_target_ml,volume_target_ul,volume_measured_ml,volume_measured_ul,deviation_pct,precision_cv_pct,duration_s,trials_count,status,measurement_count,calibration_overaspirate_vol,hardware_parameters_aspirate_speed,hardware_parameters_dispense_speed,hardware_parameters_aspirate_wait_time,hardware_parameters_pre_asp_air_vol
0.18,180.0,0.1795416666666661,179.5416666666661,0.254629629629947,0.13807820636511806,15.768717599997762,11,success,47,0.0045000000000000005,13,11,0.0,0.14200000000000002
0.13,130.0,0.1301053333333339,130.1053333333339,0.11179487179555293,0.13120978778228626,15.198161320004147,3,success,7,0.004177655677656441,13,11,0.0,0.14200000000000002
0.08,80.0,0.0802393333333324,80.2393333333324,0.4591666666673606,0.505320049600788,14.718070459994488,3,success,7,0.003099999999997749,13,11,0.0,0.14200000000000002
