aspirate_speed,dispense_speed,aspirate_wait_time,blowout_vol,post_asp_air_vol,pre_asp_air_vol,dispense_wait_time,asp_disp_cycles,overaspirate_vol,volume_target,post_retract_wait_time,retract_speed,volume_measured,volume_target_ul,time,average_deviation,variability,trials_count,status,measurement_count
30.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0050727669556394,20.0,0.0,5.0,69.746667,70.0,21.535954,0.361905,0.445467,1.0,success,3.0
30.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.008363487141062357,60.0,0.0,5.0,69.746667,70.0,21.535954,0.361905,0.445467,1.0,success,3.0
30.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0104585317,70.0,0.0,5.0,69.746667,70.0,21.535954,0.361905,0.445467,1.0,success,3.0
30.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0093231015773006,100.0,0.0,5.0,99.2,100.0,24.403144,0.413333,0.219396,1.0,success,1.0
30.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0144387055,150.0,0.0,5.0,150.093333,150.0,29.202441,0.062222,0.183834,1.0,success,3.0
