aspirate_speed,dispense_speed,aspirate_wait_time,pre_asp_air_vol,overaspirate_vol,volume_target,dispense_wait_time,post_retract_wait_time,volume_measured,time,average_deviation,variability
10,12,1.7000000000000002,0.0,0.0036333333333329,10.0,0.0,0.0,9.9599999999995,14.958304080180824,1.999999999999318,2.9783929667112123
10,12,1.7000000000000002,0.0,0.0042523809523798,25.0,0.0,0.0,25.2946666666662,15.078342879749837,1.1786666666651455,0.4435334767403037
10,12,1.7000000000000002,0.0,0.0053,50.0,0.0,0.0,50.12,15.260822219774129,0.2400000000010005,0.2185644682786597
