,well_position,turbidity_600
0,E8,0.2396
1,E9,2.3734
2,E10,1.3731
3,E11,2.08
4,E12,0.055
5,F1,0.2088
6,F2,0.039
7,F3,0.0396
8,F4,0.8577
9,F5,0.5823
10,F6,0.0385
11,F7,0.0426
