,well_position,334_373,334_384
0,G1,16329.0,19960.0
1,G2,242971.0,302193.0
2,G3,195597.0,237042.0
3,G4,75936.0,88894.0
4,G5,105478.0,138574.0
5,G6,204279.0,252078.0
6,G7,227569.0,260965.0
7,G8,208355.0,235812.0
8,G9,29873.0,40986.0
9,G10,170177.0,196590.0
10,G11,221480.0,274620.0
11,G12,19631.0,23190.0
