,well_position,334_373,334_384
0,G8,27110.0,34251.0
1,G9,218052.0,269428.0
2,G10,267751.0,310059.0
3,G11,120889.0,149824.0
4,G12,16346.0,20264.0
5,H1,146549.0,164318.0
6,H2,150612.0,167580.0
7,H3,253816.0,314966.0
8,H4,239604.0,274630.0
9,H5,255690.0,325126.0
10,H6,68268.0,88093.0
11,H7,167785.0,193825.0
