,well_position,334_373,334_384
0,H1,68779.0,91982.0
1,H2,160533.0,176570.0
2,H3,15362.0,18288.0
3,H4,254127.0,310760.0
4,H5,212901.0,261674.0
5,H6,24336.0,27581.0
6,H7,124682.0,145167.0
7,H8,15494.0,18297.0
8,H9,161972.0,177517.0
9,H10,26844.0,32515.0
10,H11,193997.0,231256.0
11,H12,86938.0,102243.0
