,well_position,334_373,334_384
0,D8,15825.0,18839.0
1,D9,20775.0,25577.0
2,D10,44145.0,49732.0
3,D11,35262.0,41569.0
4,D12,142678.0,164379.0
5,E1,157775.0,181739.0
6,E2,234560.0,296283.0
7,E3,184866.0,223765.0
8,E4,35157.0,42724.0
9,E5,237709.0,280424.0
10,E6,155286.0,179939.0
11,E7,259210.0,300092.0
