,well_position,334_373,334_384
0,A1,24128.0,30371.0
1,A2,233319.0,287997.0
2,A3,207971.0,260514.0
3,A4,31632.0,42341.0
4,A5,204075.0,253565.0
5,A6,91466.0,121439.0
6,A7,23564.0,29419.0
7,A8,244103.0,302340.0
8,A9,232401.0,284958.0
9,A10,13955.0,15781.0
10,A11,56387.0,66722.0
11,A12,132403.0,150624.0
