,well_position,334_373,334_384
0,B1,68660.0,83474.0
1,B2,25831.0,30500.0
2,B3,232967.0,269784.0
3,B4,238741.0,275612.0
4,B5,164848.0,193694.0
5,B6,53816.0,75663.0
6,B7,157152.0,183837.0
7,B8,150766.0,174037.0
8,B9,172049.0,208707.0
9,B10,61926.0,71061.0
10,B11,14276.0,16495.0
11,B12,13737.0,16253.0
