,well_position,334_373,334_384
0,E1,25792.0,32395.0
1,E2,42796.0,57180.0
2,E3,185746.0,209010.0
3,E4,197959.0,241448.0
4,E5,146696.0,165890.0
5,E6,26538.0,31590.0
6,E7,243465.0,301588.0
7,E8,187126.0,221009.0
8,E9,154243.0,178571.0
9,E10,15521.0,18223.0
10,E11,289875.0,339072.0
11,E12,12311.0,13202.0
