,well_position,turbidity_600
0,D1,0.6713
1,D2,0.0386
2,D3,0.6901
3,D4,0.666
4,D5,0.2695
5,D6,0.0383
6,D7,0.0381
7,D8,0.0986
8,D9,1.8323
9,D10,0.2974
10,D11,2.698
11,D12,0.0384
