,well_position,turbidity_600
0,H1,0.2392
1,H2,0.0387
2,H3,2.0782
3,H4,0.038
4,H5,0.0403
5,H6,0.6859
6,H7,0.3089
7,H8,1.9926
8,H9,0.0414
9,H10,0.9107
10,H11,0.0384
11,H12,0.1554
