,well_position,turbidity_600
0,E1,0.8458
1,E2,1.4622
2,E3,0.0387
3,E4,0.0427
4,E5,0.0406
5,E6,0.5858
6,E7,0.0385
7,E8,0.1026
8,E9,0.0437
9,E10,1.4596
10,E11,0.0383
11,E12,1.672
