wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
10,experiment,experiment,SDS,DTAB,12.702017359883264,0.0853418023534063,SDS_stock,50.0,50.80806943953306,DTAB_dilution_4,0.30000000000000004,56.894534902270856,92.29739565819608,0.0,,5,1,0.0387,256908.0,328786.0,0.7813836355562584
11,experiment,experiment,SDS,DTAB,4.452849727208503,15.00708693328769,SDS_dilution_0,10.0,89.05699454417007,DTAB_stock,50.0,60.02834773315076,50.91465772267918,0.0,,5,1,0.1711,100026.0,120880.0,0.8274818001323627
12,experiment,experiment,SDS,DTAB,0.09166436571170543,13.643048687104494,SDS_dilution_4,0.30000000000000004,61.109577141136945,DTAB_stock,50.0,54.57219474841798,84.31822811044508,0.0,,5,1,0.0387,128581.0,140315.0,0.9163738730713038
13,experiment,experiment,SDS,DTAB,0.5877700329745216,0.8402355941329283,SDS_dilution_2,1.5,78.3693377299362,DTAB_dilution_1,4.0,42.011779706646415,79.61888256341737,0.0,,5,1,0.4275,75185.0,88203.0,0.8524086482319195
14,experiment,experiment,SDS,DTAB,0.1744010441617767,0.38280277553679454,SDS_dilution_3,0.7000000000000001,49.82886976050763,DTAB_dilution_2,1.5,51.0403700715726,99.13076016791976,0.0,,5,1,0.0766,186894.0,209465.0,0.8922445277253956
15,experiment,experiment,SDS,DTAB,0.1744010441617767,0.5877700329745215,SDS_dilution_3,0.7000000000000001,49.82886976050763,DTAB_dilution_2,1.5,78.36933772993619,71.80179250955618,0.0,,5,1,0.0739,159197.0,179891.0,0.8849636724460923
16,experiment,experiment,SDS,DTAB,2.520448368525503,3.5182378625637925,SDS_dilution_0,10.0,50.40896737051006,DTAB_dilution_0,10.0,70.36475725127585,79.2262753782141,0.0,,5,1,1.3117,80652.0,112162.0,0.7190670637114174
17,experiment,experiment,SDS,DTAB,3.6221848133914953,3.8905350514530253,SDS_dilution_0,10.0,72.4436962678299,DTAB_dilution_0,10.0,77.81070102906051,49.74560270310957,0.0,,5,1,1.3478,80719.0,114582.0,0.7044649246827599
18,experiment,experiment,SDS,DTAB,0.02357570693439752,18.157929979956837,SDS_dilution_5,0.1,47.15141386879503,DTAB_stock,50.0,72.63171991982735,80.21686621137762,0.0,,5,1,0.0379,181840.0,219328.0,0.829077910709075
19,experiment,experiment,SDS,DTAB,4.452849727208504,7.520649874575589,SDS_dilution_0,10.0,89.05699454417007,DTAB_stock,50.0,30.082599498302358,80.86040595752758,0.0,,5,1,0.9947,41694.0,51260.0,0.8133827545844713
20,experiment,experiment,SDS,DTAB,0.3318162294427347,0.3318162294427347,SDS_dilution_2,1.5,44.24216392569796,DTAB_dilution_2,1.5,44.24216392569796,111.51567214860408,0.0,,5,1,0.2142,114464.0,144132.0,0.7941609080565037
21,experiment,experiment,SDS,DTAB,3.7989457352694673,5.973676424562072,SDS_dilution_0,10.0,75.97891470538934,DTAB_stock,50.0,23.89470569824829,100.12637959636237,0.0,,5,1,1.469,50912.0,72852.0,0.6988414868500522
