wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
24,experiment,experiment,SDS,DTAB,0.06887246539984299,0.01,SDS_dilution_4,0.30000000000000004,45.91497693322865,DTAB_dilution_5,0.1,20.0,134.08502306677136,0.0,,5,1,0.0393,215469.0,242713.0,0.887752201159394
25,experiment,experiment,SDS,DTAB,0.06887246539984299,0.06887246539984299,SDS_dilution_4,0.30000000000000004,45.91497693322865,DTAB_dilution_3,0.7000000000000001,19.677847257097994,134.40717580967336,0.0,,5,1,0.0432,187401.0,210031.0,0.8922540005999114
26,experiment,experiment,SDS,DTAB,0.06887246539984299,0.474341649025257,SDS_dilution_4,0.30000000000000004,45.91497693322865,DTAB_dilution_1,4.0,23.71708245126285,130.3679406155085,0.0,,5,1,0.0479,127797.0,138689.0,0.9214645718117515
27,experiment,experiment,SDS,DTAB,0.06887246539984299,3.266907881019648,SDS_dilution_4,0.30000000000000004,45.91497693322865,DTAB_stock,50.0,13.067631524078593,141.01739154269276,0.0,,5,1,0.039,269513.0,306502.0,0.8793188951458718
28,experiment,experiment,SDS,DTAB,0.06887246539984299,22.5,SDS_dilution_4,0.30000000000000004,45.91497693322865,DTAB_stock,50.0,90.0,64.08502306677136,0.0,,5,1,0.039,179292.0,220354.0,0.8136543924775589
29,experiment,experiment,SDS,DTAB,0.474341649025257,0.01,SDS_dilution_2,1.5,63.2455532033676,DTAB_dilution_5,0.1,20.0,116.75444679663241,0.0,,5,1,0.0403,166460.0,185484.0,0.8974358974358975
30,experiment,experiment,SDS,DTAB,0.474341649025257,0.06887246539984299,SDS_dilution_2,1.5,63.2455532033676,DTAB_dilution_3,0.7000000000000001,19.677847257097994,117.07659953953441,0.0,,5,1,0.0491,128723.0,142273.0,0.9047605659541866
31,experiment,experiment,SDS,DTAB,0.474341649025257,0.474341649025257,SDS_dilution_2,1.5,63.2455532033676,DTAB_dilution_1,4.0,23.71708245126285,113.03736434536955,0.0,,5,1,0.544,59500.0,74203.0,0.8018543724647251
32,experiment,experiment,SDS,DTAB,0.474341649025257,3.266907881019648,SDS_dilution_2,1.5,63.2455532033676,DTAB_stock,50.0,13.067631524078593,123.68681527255382,0.0,,5,1,0.0376,270781.0,308710.0,0.8771371189789771
33,experiment,experiment,SDS,DTAB,0.474341649025257,22.5,SDS_dilution_2,1.5,63.2455532033676,DTAB_stock,50.0,90.0,46.75444679663241,0.0,,5,1,0.038,194383.0,240168.0,0.8093626128376803
34,experiment,experiment,SDS,DTAB,3.266907881019648,0.01,SDS_dilution_0,10.0,65.33815762039296,DTAB_dilution_5,0.1,20.0,114.66184237960704,0.0,,5,1,0.0379,157368.0,174147.0,0.9036503643473617
35,experiment,experiment,SDS,DTAB,3.266907881019648,0.06887246539984299,SDS_dilution_0,10.0,65.33815762039296,DTAB_dilution_3,0.7000000000000001,19.677847257097994,114.98399512250904,0.0,,5,1,0.0385,137018.0,152579.0,0.898013488094692
36,experiment,experiment,SDS,DTAB,3.266907881019648,0.474341649025257,SDS_dilution_0,10.0,65.33815762039296,DTAB_dilution_1,4.0,23.71708245126285,110.94475992834418,0.0,,5,1,0.0441,138269.0,160957.0,0.8590430984672925
37,experiment,experiment,SDS,DTAB,3.266907881019648,3.266907881019648,SDS_dilution_0,10.0,65.33815762039296,DTAB_stock,50.0,13.067631524078593,121.59421085552844,0.0,,5,1,0.0386,233410.0,267341.0,0.87307969970936
38,experiment,experiment,SDS,DTAB,3.266907881019648,22.5,SDS_dilution_0,10.0,65.33815762039296,DTAB_stock,50.0,90.0,44.66184237960704,0.0,,5,1,0.088,187389.0,234378.0,0.7995161661930728
39,experiment,experiment,SDS,DTAB,22.5,0.01,SDS_stock,50.0,90.0,DTAB_dilution_5,0.1,20.0,90.0,0.0,,5,1,0.0388,227877.0,291533.0,0.7816507908195641
40,experiment,experiment,SDS,DTAB,22.5,0.06887246539984299,SDS_stock,50.0,90.0,DTAB_dilution_3,0.7000000000000001,19.677847257097994,90.322152742902,0.0,,5,1,0.0383,240503.0,309978.0,0.7758711908587062
41,experiment,experiment,SDS,DTAB,22.5,0.474341649025257,SDS_stock,50.0,90.0,DTAB_dilution_1,4.0,23.71708245126285,86.28291754873715,0.0,,5,1,0.0384,279285.0,367651.0,0.7596470565835535
42,experiment,experiment,SDS,DTAB,22.5,3.266907881019648,SDS_stock,50.0,90.0,DTAB_stock,50.0,13.067631524078593,96.93236847592141,0.0,,5,1,0.038,265033.0,349612.0,0.7580775259430454
43,experiment,experiment,SDS,DTAB,22.5,22.5,SDS_stock,50.0,90.0,DTAB_stock,50.0,90.0,20.0,0.0,,5,1,2.1677,87367.0,128328.0,0.680810111589053
