,well_position,turbidity_600,wellplate_index
0,H3,0.038,86
1,H4,1.5825,87
2,H5,0.2902,88
3,H6,1.1585,89
4,H7,2.1218,90
5,H8,1.5773,91
6,H9,0.2609,92
7,H10,0.044,93
8,H11,0.0385,94
9,H12,0.0633,95
