,well_position,turbidity_600,wellplate_index
0,E11,0.4403,58
1,E12,0.038,59
2,F1,0.836,60
3,F2,0.1958,61
4,F3,0.5388,62
5,F4,0.1286,63
6,F5,1.0304,64
7,F6,0.0677,65
8,F7,0.038,66
9,F8,0.0391,67
10,F9,0.0385,68
11,F10,0.0389,69
12,F11,0.1226,70
13,F12,0.0383,71
