,well_position,turbidity_600,wellplate_index
0,E9,0.5469,56
1,E10,0.6426,57
2,E11,0.2159,58
3,E12,0.0435,59
4,F1,0.241,60
5,F2,0.084,61
6,F3,0.0848,62
7,F4,0.0435,63
8,F5,0.0386,64
9,F6,0.1928,65
10,F7,0.1179,66
11,F8,0.3447,67
12,F9,2.5037,68
13,F10,0.0705,69
