,well_position,turbidity_600
0,A1,0.0392
1,A2,0.0385
2,A3,0.0384
3,A4,0.0394
4,A5,0.0389
5,A6,0.0401
6,A7,0.0398
7,A8,0.0379
8,A9,0.0377
9,A10,0.038
10,A11,0.0384
11,A12,0.0401
12,B1,0.039
13,B2,0.0385
14,B3,0.0387
15,B4,0.0429
16,B5,0.0383
17,B6,0.0387
18,B7,0.0382
19,B8,0.1015
20,B9,0.0514
21,B10,0.0394
22,B11,0.0387
23,B12,0.057
24,C1,0.5872
25,C2,0.1229
26,C3,0.0385
27,C4,0.0476
28,C5,0.2287
29,C6,1.736
30,C7,1.4724
31,C8,0.0381
32,C9,0.0384
33,C10,1.2605
34,C11,2.8469
