,well_position,turbidity_600
0,A1,0.0391
1,A2,0.039
2,A3,0.0387
3,A4,0.0393
4,A5,0.0389
5,A6,0.0403
6,A7,0.0399
7,A8,0.0377
8,A9,0.0378
9,A10,0.0379
10,A11,0.0387
11,A12,0.0401
12,B1,0.0391
13,B2,0.0385
14,B3,0.0389
15,B4,0.0433
16,B5,0.0385
17,B6,0.0387
18,B7,0.0382
19,B8,0.0837
20,B9,0.048
21,B10,0.0391
22,B11,0.0386
23,B12,0.0516
24,C1,0.407
25,C2,0.1005
26,C3,0.0382
27,C4,0.0445
28,C5,0.1858
29,C6,1.4333
30,C7,1.4553
31,C8,0.0382
32,C9,0.0487
33,C10,1.6149
34,C11,2.9719
