,well_position,turbidity_600
0,A1,0.0391
1,A2,0.0393
2,A3,0.0386
3,A4,0.0394
4,A5,0.0389
5,A6,0.04
6,A7,0.0402
7,A8,0.0378
8,A9,0.0379
9,A10,0.0379
10,A11,0.0389
11,A12,0.04
12,B1,0.039
13,B2,0.0385
14,B3,0.0388
15,B4,0.043
16,B5,0.0382
17,B6,0.039
18,B7,0.0383
19,B8,0.0786
20,B9,0.0468
21,B10,0.0391
22,B11,0.0386
23,B12,0.0504
24,C1,0.3786
25,C2,0.0933
26,C3,0.0383
27,C4,0.0443
28,C5,0.1768
29,C6,1.3613
30,C7,1.4016
31,C8,0.0385
32,C9,0.053
33,C10,1.6471
34,C11,2.9647
