,well_position,turbidity_600
0,A1,0.039
1,A2,0.0389
2,A3,0.0386
3,A4,0.0395
4,A5,0.0388
5,A6,0.0398
6,A7,0.0398
7,A8,0.038
8,A9,0.038
9,A10,0.038
10,A11,0.0388
11,A12,0.0403
12,B1,0.0391
13,B2,0.0385
14,B3,0.0389
15,B4,0.0431
16,B5,0.0384
17,B6,0.0386
18,B7,0.0384
19,B8,0.102
20,B9,0.0502
21,B10,0.0392
22,B11,0.0389
23,B12,0.1287
24,C1,0.5227
25,C2,0.1149
26,C3,0.0383
27,C4,0.0467
28,C5,0.2238
29,C6,1.6578
30,C7,1.4897
31,C8,0.0382
32,C9,0.0383
33,C10,1.3162
34,C11,2.8984
