,well_position,turbidity_600
0,A1,0.0392
1,A2,0.0386
2,A3,0.0386
3,A4,0.0393
4,A5,0.0389
5,A6,0.0401
6,A7,0.0409
7,A8,0.0382
8,A9,0.0383
9,A10,0.0381
10,A11,0.0388
11,A12,0.0402
12,B1,0.039
13,B2,0.0387
14,B3,0.0387
15,B4,0.043
16,B5,0.0385
17,B6,0.0389
18,B7,0.0382
19,B8,0.0996
20,B9,0.0507
21,B10,0.0393
22,B11,0.0387
23,B12,0.0548
24,C1,0.5006
25,C2,0.1069
26,C3,0.038
27,C4,0.0465
28,C5,0.1985
29,C6,1.6363
30,C7,1.4971
31,C8,0.0382
32,C9,0.0387
33,C10,1.3297
34,C11,2.9164
