,well_position,turbidity_600
0,A1,0.0391
1,A2,0.0404
2,A3,0.0386
3,A4,0.0391
4,A5,0.0388
5,A6,0.0399
6,A7,0.04
7,A8,0.0378
8,A9,0.0379
9,A10,0.038
10,A11,0.0387
11,A12,0.0399
12,B1,0.039
13,B2,0.0386
14,B3,0.0388
15,B4,0.0431
16,B5,0.0384
17,B6,0.0389
18,B7,0.0381
19,B8,0.0747
20,B9,0.0459
21,B10,0.0391
22,B11,0.0384
23,B12,0.0505
24,C1,0.3406
25,C2,0.0883
26,C3,0.0381
27,C4,0.044
28,C5,0.1692
29,C6,1.2814
30,C7,1.3029
31,C8,0.0384
32,C9,0.0585
33,C10,1.6518
34,C11,2.9928
