,well_position,turbidity_600
0,A1,0.0391
1,A2,0.0387
2,A3,0.0386
3,A4,0.0392
4,A5,0.0389
5,A6,0.0398
6,A7,0.0401
7,A8,0.038
8,A9,0.0378
9,A10,0.038
10,A11,0.0389
11,A12,0.0402
12,B1,0.0392
13,B2,0.0385
14,B3,0.0389
15,B4,0.0438
16,B5,0.0384
17,B6,0.0386
18,B7,0.0381
19,B8,0.0877
20,B9,0.0493
21,B10,0.0392
22,B11,0.0385
23,B12,0.0543
24,C1,0.4273
25,C2,0.109
26,C3,0.0381
27,C4,0.0452
28,C5,0.1919
29,C6,1.6739
30,C7,1.4824
31,C8,0.0382
32,C9,0.0424
33,C10,1.5187
34,C11,2.9484
