,well_position,turbidity_600
0,A1,0.0391
1,A2,0.0386
2,A3,0.0386
3,A4,0.0394
4,A5,0.0388
5,A6,0.04
6,A7,0.0399
7,A8,0.0378
8,A9,0.0379
9,A10,0.0379
10,A11,0.0388
11,A12,0.0401
12,B1,0.0393
13,B2,0.0385
14,B3,0.0389
15,B4,0.0431
16,B5,0.0385
17,B6,0.0389
18,B7,0.0383
19,B8,0.0978
20,B9,0.0491
21,B10,0.0393
22,B11,0.0387
23,B12,0.0539
24,C1,0.4902
25,C2,0.1079
26,C3,0.0384
27,C4,0.0463
28,C5,0.19
29,C6,1.6145
30,C7,1.5129
31,C8,0.0383
32,C9,0.039
33,C10,1.3654
34,C11,2.936
