surf_A_conc_mm,surf_B_conc_mm,triangle_score,max_distance,second_largest_distance,triangle_area,triangle_vertices,rank
17.240463809038946,15.381252429732271,3.3369084128605766,5.533636582619438,2.863248732969771,0.036838808779805686,"(73, 74, 24)",1
7.4667076017938445,0.07777487522779387,3.2193192971278193,1.7230377131913164,1.3283299371663186,0.35365256428613434,"(27, 83, 22)",2
0.26269387214600526,0.00019830947885096078,2.937507593006186,1.2102855203935832,0.9302480016706013,0.5967887022328519,"(15, 34, 10)",3
0.4647679478360444,0.07487213911586044,2.933425310560733,1.621511850943619,1.2274797754223237,0.33154927901825093,"(29, 69, 17)",4
1.033086980997645,0.012061583080084348,2.882235845666472,1.454400396454096,1.0471031159291746,0.3978591348219012,"(33, 32, 17)",5
17.908863529895562,0.009600410903810133,2.835055690533434,2.0231638732427792,1.416335961882657,0.1989295674109506,"(51, 21, 22)",6
0.006082201995573401,0.006082201995573401,2.7096413156928256,0.9115384987705084,0.6091006666716123,0.8951830533492777,"(11, 7, 6)",7
2.6737077489723595,0.07777487522779387,2.6687082802456574,1.3283299371663186,1.1497515334019532,0.40891077745584287,"(83, 27, 17)",8
3.3591424855884697,5.9431221092515445,2.6606526092721343,2.206096600608935,1.7251461034392113,0.14735523511922266,"(25, 38, 72)",9
0.05522905171569836,14.807188932442438,2.6311802785512186,3.5236978686692115,2.888350072218616,0.05648617346236869,"(60, 56, 14)",10
17.908863529895562,0.0004940847363491537,2.6246511425812806,1.873014131350873,1.8285120097541208,0.1989295674109506,"(21, 55, 20)",11
2.8486935864736354,9.99483062224581,2.579577973338374,2.5413598905818184,2.206096600608935,0.10437662487611599,"(25, 71, 38)",12
