wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
53,experiment,experiment,SDS,TTAB,0.019026046033012136,11.825893809444274,SDS_dilution_5,0.1,38.05209206602427,TTAB_stock,50.0,47.303575237777096,114.64433269619863,0.0,,5,1,0.0389,222172.0,276970.0,0.8021518576019063
54,experiment,experiment,SDS,TTAB,0.2493117320341944,11.825893809444274,SDS_dilution_3,0.7000000000000001,71.23192343834125,TTAB_stock,50.0,47.303575237777096,81.46450132388165,0.0,,5,1,0.0385,194053.0,238784.0,0.8126717032967034
55,experiment,experiment,SDS,TTAB,0.0361990427650297,1.7170713638299984,SDS_dilution_5,0.1,72.39808553005939,TTAB_dilution_1,4.0,85.85356819149992,41.74834627844069,0.0,,5,1,0.0381,195325.0,220906.0,0.8841996143155912
56,experiment,experiment,SDS,TTAB,0.0361990427650297,0.0361990427650297,SDS_dilution_5,0.1,72.39808553005939,TTAB_dilution_5,0.1,72.39808553005939,55.20382893988122,0.0,,5,1,0.0529,239980.0,275205.0,0.8720045057320907
57,experiment,experiment,SDS,TTAB,0.13103706971044488,0.0361990427650297,SDS_dilution_4,0.30000000000000004,87.35804647362991,TTAB_dilution_5,0.1,72.39808553005939,40.24386799631071,0.0,,5,1,0.0399,243563.0,277800.0,0.8767566594672426
58,experiment,experiment,SDS,TTAB,14.653796495867347,1.3857094042228488,SDS_stock,50.0,58.61518598346939,TTAB_dilution_1,4.0,69.28547021114244,72.09934380538817,0.0,,5,1,0.05,235706.0,307913.0,0.7654954483896426
59,experiment,experiment,SDS,TTAB,1.3857094042228488,14.653796495867347,SDS_dilution_1,4.0,69.28547021114244,TTAB_stock,50.0,58.61518598346939,72.09934380538817,0.0,,5,1,0.0669,201842.0,257464.0,0.7839620296429792
60,experiment,experiment,SDS,TTAB,7.701966278459283,0.7283223228927866,SDS_stock,50.0,30.807865113837135,TTAB_dilution_1,4.0,36.41611614463933,132.77601874152353,0.0,,5,1,0.0822,119255.0,144783.0,0.8236809570184345
61,experiment,experiment,SDS,TTAB,7.701966278459283,0.015354382740572005,SDS_stock,50.0,30.807865113837135,TTAB_dilution_5,0.1,30.708765481144006,138.48336940501886,0.0,,5,1,0.0385,208046.0,242077.0,0.8594207628151374
62,experiment,experiment,SDS,TTAB,0.019026046033012136,4.04811712591023,SDS_dilution_5,0.1,38.05209206602427,TTAB_dilution_0,10.0,80.96234251820461,80.98556541577112,0.0,,5,1,0.0389,166902.0,187006.0,0.8924954279541832
63,experiment,experiment,SDS,TTAB,9.543722299657516,18.157929979956837,SDS_stock,50.0,38.17488919863006,TTAB_stock,50.0,72.63171991982735,89.1933908815426,0.0,,5,1,2.4087,27701.0,36530.0,0.7583082398029017
64,experiment,experiment,SDS,TTAB,0.7283223228927866,1.3857094042228488,SDS_dilution_1,4.0,36.41611614463933,TTAB_dilution_1,4.0,69.28547021114244,94.29841364421823,0.0,,5,1,0.0901,132989.0,155969.0,0.8526630291916983
65,experiment,experiment,SDS,TTAB,7.701966278459283,0.3089291553035667,SDS_stock,50.0,30.807865113837135,TTAB_dilution_3,0.7000000000000001,88.26547294387619,80.92666194228667,0.0,,5,1,0.04,180995.0,220402.0,0.8212039818150471
66,experiment,experiment,SDS,TTAB,0.5877700329745215,6.215633972988997,SDS_dilution_2,1.5,78.36933772993619,TTAB_stock,50.0,24.86253589195599,96.76812637810782,0.0,,5,1,0.0594,149060.0,175700.0,0.8483779169038134
67,experiment,experiment,SDS,TTAB,7.701966278459283,2.6364570913121748,SDS_stock,50.0,30.807865113837135,TTAB_dilution_0,10.0,52.72914182624349,116.46299305991937,0.0,,5,1,0.4113,35422.0,46552.0,0.7609125279257605
