wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
29,experiment,experiment,SDS,TTAB,0.474341649025257,0.01,SDS_dilution_1,4.0,23.71708245126285,TTAB_dilution_5,0.1,20.0,156.28291754873715,0.0,,5,1,0.0393,238778.0,268842.0,0.8881722349930442
30,experiment,experiment,SDS,TTAB,0.474341649025257,0.06887246539984299,SDS_dilution_1,4.0,23.71708245126285,TTAB_dilution_3,0.7000000000000001,19.677847257097994,156.60507029163915,0.0,,5,1,0.043,230527.0,261712.0,0.8808422999327505
31,experiment,experiment,SDS,TTAB,0.474341649025257,0.474341649025257,SDS_dilution_1,4.0,23.71708245126285,TTAB_dilution_1,4.0,23.71708245126285,152.5658350974743,0.0,,5,1,0.4479,116962.0,141047.0,0.8292413167242125
32,experiment,experiment,SDS,TTAB,0.474341649025257,3.266907881019648,SDS_dilution_1,4.0,23.71708245126285,TTAB_stock,50.0,13.067631524078593,163.21528602465855,0.0,,5,1,0.0726,122329.0,139617.0,0.8761755373629286
33,experiment,experiment,SDS,TTAB,0.474341649025257,22.5,SDS_dilution_1,4.0,23.71708245126285,TTAB_stock,50.0,90.0,86.28291754873715,0.0,,5,1,0.0383,199331.0,246909.0,0.8073055255174983
34,experiment,experiment,SDS,TTAB,3.266907881019648,0.01,SDS_stock,50.0,13.067631524078593,TTAB_dilution_5,0.1,20.0,166.9323684759214,0.0,,5,1,0.0384,184673.0,204969.0,0.9009801482175354
35,experiment,experiment,SDS,TTAB,3.266907881019648,0.06887246539984299,SDS_stock,50.0,13.067631524078593,TTAB_dilution_3,0.7000000000000001,19.677847257097994,167.2545212188234,0.0,,5,1,0.0405,155069.0,169946.0,0.9124604286067339
36,experiment,experiment,SDS,TTAB,3.266907881019648,0.474341649025257,SDS_stock,50.0,13.067631524078593,TTAB_dilution_1,4.0,23.71708245126285,163.21528602465855,0.0,,5,1,0.0988,114786.0,130048.0,0.8826433316929134
37,experiment,experiment,SDS,TTAB,3.266907881019648,3.266907881019648,SDS_stock,50.0,13.067631524078593,TTAB_stock,50.0,13.067631524078593,173.86473695184281,0.0,,5,1,0.754,43981.0,59703.0,0.7366631492554813
38,experiment,experiment,SDS,TTAB,3.266907881019648,22.5,SDS_stock,50.0,13.067631524078593,TTAB_stock,50.0,90.0,96.93236847592141,0.0,,5,1,1.0075,35217.0,45103.0,0.7808128062434871
39,experiment,experiment,SDS,TTAB,22.5,0.01,SDS_stock,50.0,90.0,TTAB_dilution_5,0.1,20.0,90.0,0.0,,5,1,0.0387,243064.0,307523.0,0.7903929137007638
40,experiment,experiment,SDS,TTAB,22.5,0.06887246539984299,SDS_stock,50.0,90.0,TTAB_dilution_3,0.7000000000000001,19.677847257097994,90.322152742902,0.0,,5,1,0.0383,238410.0,303793.0,0.7847777927733687
41,experiment,experiment,SDS,TTAB,22.5,0.474341649025257,SDS_stock,50.0,90.0,TTAB_dilution_1,4.0,23.71708245126285,86.28291754873715,0.0,,5,1,0.0382,238177.0,302993.0,0.7860808665546729
42,experiment,experiment,SDS,TTAB,22.5,3.266907881019648,SDS_stock,50.0,90.0,TTAB_stock,50.0,13.067631524078593,96.93236847592141,0.0,,5,1,1.2242,50053.0,66870.0,0.7485120382832361
43,experiment,experiment,SDS,TTAB,22.5,22.5,SDS_stock,50.0,90.0,TTAB_stock,50.0,90.0,20.0,0.0,,5,1,2.9722,56028.0,80021.0,0.7001662063708276
44,experiment,experiment,SDS,TTAB,1.7170713638299984,1.7170713638299984,SDS_dilution_1,4.0,85.85356819149992,TTAB_dilution_1,4.0,85.85356819149992,28.292863617000165,0.0,,5,1,0.8209,44217.0,60172.0,0.7348434487801635
45,experiment,experiment,SDS,TTAB,1.7170713638299984,6.215633972988997,SDS_dilution_1,4.0,85.85356819149992,TTAB_stock,50.0,24.86253589195599,89.2838959165441,0.0,,5,1,0.2303,60404.0,78241.0,0.7720248974322925
46,experiment,experiment,SDS,TTAB,6.215633972988997,1.7170713638299984,SDS_stock,50.0,24.86253589195599,TTAB_dilution_1,4.0,85.85356819149992,89.2838959165441,0.0,,5,1,0.0382,203976.0,230532.0,0.8848055801363802
47,experiment,experiment,SDS,TTAB,6.215633972988997,0.0361990427650297,SDS_stock,50.0,24.86253589195599,TTAB_dilution_5,0.1,72.39808553005939,102.73937857798462,0.0,,5,1,0.0382,253128.0,291813.0,0.8674322254320403
48,experiment,experiment,SDS,TTAB,6.215633972988997,0.13103706971044488,SDS_stock,50.0,24.86253589195599,TTAB_dilution_4,0.30000000000000004,87.35804647362991,87.7794176344141,0.0,,5,1,0.0393,243505.0,282062.0,0.8633031035729734
49,experiment,experiment,SDS,TTAB,0.2493117320341944,0.2493117320341944,SDS_dilution_3,0.7000000000000001,71.23192343834125,TTAB_dilution_3,0.7000000000000001,71.23192343834125,57.53615312331749,0.0,,5,1,0.1288,224896.0,261356.0,0.8604967936454491
50,experiment,experiment,SDS,TTAB,0.2493117320341944,0.9024846049729427,SDS_dilution_3,0.7000000000000001,71.23192343834125,TTAB_dilution_1,4.0,45.12423024864714,83.64384631301161,0.0,,5,1,0.0626,199263.0,228685.0,0.8713426766075606
51,experiment,experiment,SDS,TTAB,0.9024846049729427,0.2493117320341944,SDS_dilution_1,4.0,45.12423024864714,TTAB_dilution_3,0.7000000000000001,71.23192343834125,83.64384631301161,0.0,,5,1,0.0502,218001.0,250962.0,0.8686613909675568
52,experiment,experiment,SDS,TTAB,0.019026046033012136,11.825893809444274,SDS_dilution_5,0.1,38.05209206602427,TTAB_stock,50.0,47.303575237777096,114.64433269619863,0.0,,5,1,0.0384,215125.0,267901.0,0.8030018551629147
53,experiment,experiment,SDS,TTAB,11.825893809444274,11.825893809444274,SDS_stock,50.0,47.303575237777096,TTAB_stock,50.0,47.303575237777096,105.39284952444581,0.0,,5,1,0.0382,195727.0,244877.0,0.7992869889781401
54,experiment,experiment,SDS,TTAB,0.13103706971044488,6.215633972988997,SDS_dilution_4,0.30000000000000004,87.35804647362991,TTAB_stock,50.0,24.86253589195599,87.7794176344141,0.0,,5,1,0.0384,191360.0,233108.0,0.8209070473771813
55,experiment,experiment,SDS,TTAB,0.0361990427650297,0.0361990427650297,SDS_dilution_5,0.1,72.39808553005939,TTAB_dilution_5,0.1,72.39808553005939,55.20382893988122,0.0,,5,1,0.052,275409.0,318161.0,0.865627779646154
56,experiment,experiment,SDS,TTAB,0.13103706971044488,0.0361990427650297,SDS_dilution_4,0.30000000000000004,87.35804647362991,TTAB_dilution_5,0.1,72.39808553005939,40.24386799631071,0.0,,5,1,0.0407,275711.0,317562.0,0.8682115618367436
57,experiment,experiment,SDS,TTAB,0.0361990427650297,0.13103706971044488,SDS_dilution_5,0.1,72.39808553005939,TTAB_dilution_4,0.30000000000000004,87.35804647362991,40.24386799631071,0.0,,5,1,0.0419,256128.0,291660.0,0.8781732153877803
58,experiment,experiment,SDS,TTAB,14.653796495867347,1.3857094042228488,SDS_stock,50.0,58.61518598346939,TTAB_dilution_1,4.0,69.28547021114244,72.09934380538817,0.0,,5,1,0.0391,189123.0,209656.0,0.9020633800129736
59,experiment,experiment,SDS,TTAB,0.7283223228927866,1.3857094042228488,SDS_dilution_1,4.0,36.41611614463933,TTAB_dilution_1,4.0,69.28547021114244,94.29841364421823,0.0,,5,1,0.1067,129077.0,153474.0,0.8410349635768926
60,experiment,experiment,SDS,TTAB,1.3857094042228488,0.7283223228927866,SDS_dilution_1,4.0,69.28547021114244,TTAB_dilution_1,4.0,36.41611614463933,94.29841364421823,0.0,,5,1,0.2036,92035.0,114911.0,0.8009241935062787
61,experiment,experiment,SDS,TTAB,9.543722299657516,5.016135398336671,SDS_stock,50.0,38.17488919863006,TTAB_stock,50.0,20.064541593346686,141.76056920802324,0.0,,5,1,0.0378,167188.0,197438.0,0.8467873459009917
62,experiment,experiment,SDS,TTAB,3.266907881019649,1.118293970419831,SDS_dilution_0,10.0,65.33815762039299,TTAB_dilution_1,4.0,55.91469852099154,78.74714385861546,0.0,,5,1,0.2474,86611.0,110666.0,0.7826342327363418
63,experiment,experiment,SDS,TTAB,18.157929979956837,9.543722299657516,SDS_stock,50.0,72.63171991982735,TTAB_stock,50.0,38.17488919863006,89.1933908815426,0.0,,5,1,0.0381,203505.0,254423.0,0.7998687225604604
64,experiment,experiment,SDS,TTAB,9.543722299657516,18.157929979956837,SDS_stock,50.0,38.17488919863006,TTAB_stock,50.0,72.63171991982735,89.1933908815426,0.0,,5,1,0.0395,226640.0,293939.0,0.7710443323274557
65,experiment,experiment,SDS,TTAB,1.3857094042228488,14.653796495867347,SDS_dilution_1,4.0,69.28547021114244,TTAB_stock,50.0,58.61518598346939,72.09934380538817,0.0,,5,1,0.107,158487.0,202834.0,0.7813630850843547
66,experiment,experiment,SDS,TTAB,5.016135398336671,9.543722299657516,SDS_stock,50.0,20.064541593346686,TTAB_stock,50.0,38.17488919863006,141.76056920802324,0.0,,5,1,0.0382,195025.0,241573.0,0.8073129033459865
67,experiment,experiment,SDS,TTAB,7.701966278459283,2.6364570913121748,SDS_stock,50.0,30.807865113837135,TTAB_dilution_0,10.0,52.72914182624349,116.46299305991937,0.0,,5,1,0.0384,171995.0,193955.0,0.8867778608440102
68,experiment,experiment,SDS,TTAB,1.118293970419831,3.266907881019649,SDS_dilution_1,4.0,55.91469852099154,TTAB_dilution_0,10.0,65.33815762039299,78.74714385861546,0.0,,5,1,0.1366,81993.0,96707.0,0.8478496903016328
69,experiment,experiment,SDS,TTAB,3.266907881019649,2.1276712559647617,SDS_dilution_0,10.0,65.33815762039299,TTAB_dilution_0,10.0,42.553425119295234,92.10841726031177,0.0,,5,1,1.1152,33260.0,44033.0,0.7553425839711125
70,experiment,experiment,SDS,TTAB,0.7283223228927866,7.701966278459283,SDS_dilution_1,4.0,36.41611614463933,TTAB_stock,50.0,30.807865113837135,132.77601874152353,0.0,,5,1,0.0665,181953.0,228246.0,0.7971793591125365
71,experiment,experiment,SDS,TTAB,7.701966278459283,0.015354382740572005,SDS_stock,50.0,30.807865113837135,TTAB_dilution_5,0.1,30.708765481144006,138.48336940501886,0.0,,5,1,0.0384,266413.0,298637.0,0.8920964247564769
72,experiment,experiment,SDS,TTAB,19.503163612103755,1.2901298904568892,SDS_stock,50.0,78.01265444841502,TTAB_dilution_1,4.0,64.50649452284446,57.48085102874052,0.0,,5,1,0.0397,161963.0,178629.0,0.9067004797653236
73,experiment,experiment,SDS,TTAB,13.643048687104494,2.285300178140111,SDS_stock,50.0,54.57219474841798,TTAB_dilution_0,10.0,45.70600356280222,99.7218016887798,0.0,,5,1,0.038,152776.0,165755.0,0.9216976863443034
74,experiment,experiment,SDS,TTAB,5.38775672569577,5.38775672569577,SDS_stock,50.0,21.55102690278308,TTAB_stock,50.0,21.55102690278308,156.89794619443384,0.0,,5,1,0.0381,196930.0,244038.0,0.8069644891369376
75,experiment,experiment,SDS,TTAB,15.739425744720974,5.38775672569577,SDS_stock,50.0,62.95770297888389,TTAB_stock,50.0,21.55102690278308,115.49127011833303,0.0,,5,1,0.0381,195130.0,240816.0,0.8102866919141585
76,experiment,experiment,SDS,TTAB,0.02357570693439752,5.016135398336671,SDS_dilution_5,0.1,47.15141386879503,TTAB_stock,50.0,20.064541593346686,132.78404453785828,0.0,,5,1,0.0387,170087.0,197429.0,0.8615097072871767
77,experiment,experiment,SDS,TTAB,7.701966278459283,0.3089291553035667,SDS_stock,50.0,30.807865113837135,TTAB_dilution_3,0.7000000000000001,88.26547294387619,80.92666194228667,0.0,,5,1,0.039,269032.0,311253.0,0.8643515082585549
78,experiment,experiment,SDS,TTAB,10.250770747775846,0.6780861815525842,SDS_stock,50.0,41.00308299110338,TTAB_dilution_1,4.0,33.90430907762921,125.09260793126741,0.0,,5,1,0.038,235224.0,270078.0,0.8709483926865572
79,experiment,experiment,SDS,TTAB,3.0415724204718004,5.786909688463661,SDS_dilution_0,10.0,60.83144840943601,TTAB_stock,50.0,23.147638753854643,116.02091283670936,0.0,,5,1,0.649,28903.0,37058.0,0.7799395542123159
80,experiment,experiment,SDS,TTAB,15.73942574472098,0.02194956901643902,SDS_stock,50.0,62.95770297888393,TTAB_dilution_5,0.1,43.89913803287804,93.14315898823803,0.0,,5,1,0.0382,257175.0,293900.0,0.8750425314732903
81,experiment,experiment,SDS,TTAB,2.8317795070754386,14.653796495867347,SDS_dilution_0,10.0,56.63559014150877,TTAB_stock,50.0,58.61518598346939,84.74922387502184,0.0,,5,1,0.6379,49137.0,66188.0,0.7423853266453133
82,experiment,experiment,SDS,TTAB,16.905484039132784,13.643048687104494,SDS_stock,50.0,67.62193615653113,TTAB_stock,50.0,54.57219474841798,77.8058690950509,0.0,,5,1,0.0384,213250.0,272468.0,0.7826607161207921
83,experiment,experiment,SDS,TTAB,20.94805912900607,8.885442624179527,SDS_stock,50.0,83.79223651602427,TTAB_stock,50.0,35.54177049671811,80.66599298725762,0.0,,5,1,0.0392,199747.0,248433.0,0.8040276452806189
84,experiment,experiment,SDS,TTAB,0.04485524853946506,9.543722299657516,SDS_dilution_5,0.1,89.71049707893012,TTAB_stock,50.0,38.17488919863006,72.11461372243983,0.0,,5,1,0.0384,228250.0,284179.0,0.8031909465512934
85,experiment,experiment,SDS,TTAB,5.38775672569577,15.739425744720974,SDS_stock,50.0,21.55102690278308,TTAB_stock,50.0,62.95770297888389,115.49127011833303,0.0,,5,1,0.0384,217185.0,276497.0,0.7854877268107792
86,experiment,experiment,SDS,TTAB,18.157929979956837,2.1276712559647617,SDS_stock,50.0,72.63171991982735,TTAB_dilution_0,10.0,42.553425119295234,84.81485496087743,0.0,,5,1,0.0385,136703.0,150544.0,0.9080601020299713
87,experiment,experiment,SDS,TTAB,5.1370701110261665,3.593534824796529,SDS_stock,50.0,20.548280444104666,TTAB_dilution_0,10.0,71.87069649593057,107.58102305996476,0.0,,5,1,0.038,158509.0,179569.0,0.8827191775863317
88,experiment,experiment,SDS,TTAB,16.905484039132784,3.42633145504727,SDS_stock,50.0,67.62193615653113,TTAB_dilution_0,10.0,68.5266291009454,63.85143474252345,0.0,,5,1,0.0392,162442.0,194161.0,0.8366355756305334
89,experiment,experiment,SDS,TTAB,1.2901298904568892,19.503163612103755,SDS_dilution_1,4.0,64.50649452284446,TTAB_stock,50.0,78.01265444841502,57.48085102874052,0.0,,5,1,0.0517,230344.0,293466.0,0.7849086435907396
90,experiment,experiment,SDS,TTAB,8.885442624179527,20.94805912900607,SDS_stock,50.0,35.54177049671811,TTAB_stock,50.0,83.79223651602427,80.66599298725762,0.0,,5,1,0.039,221157.0,283979.0,0.7787794167878611
91,experiment,experiment,SDS,TTAB,15.36889489947323,17.73046373992077,SDS_stock,50.0,61.47557959789292,TTAB_stock,50.0,70.92185495968307,67.60256544242401,0.0,,5,1,0.0386,211612.0,274472.0,0.7709784604622694
92,experiment,experiment,SDS,TTAB,4.048117125910232,1.5986361092548398,SDS_dilution_0,10.0,80.96234251820464,TTAB_dilution_1,4.0,79.93180546274199,39.10585201905337,0.0,,5,1,0.1607,74431.0,91997.0,0.8090589910540561
93,experiment,experiment,SDS,TTAB,4.782739930472263,0.7111764695248655,SDS_stock,50.0,19.130959721889052,TTAB_dilution_1,4.0,35.558823476243276,145.31021680186768,0.0,,5,1,0.0388,249548.0,286501.0,0.8710196474008817
94,experiment,experiment,SDS,TTAB,1.2011429879728457,1.201142987972846,SDS_dilution_1,4.0,60.05714939864228,TTAB_dilution_1,4.0,60.057149398642295,79.88570120271542,0.0,,5,1,0.9227,45433.0,62477.0,0.7271956079837381
95,experiment,experiment,SDS,TTAB,5.926427106746765,1.0919675709173522,SDS_stock,50.0,23.70570842698706,TTAB_dilution_1,4.0,54.59837854586761,121.69591302714534,0.0,,5,1,0.0377,239982.0,274953.0,0.8728109895145716
0,experiment,experiment,SDS,TTAB,4.7073801439874385,2.3590559611493434,SDS_stock,50.0,18.829520575949754,TTAB_dilution_0,10.0,47.181119222986865,133.9893602010634,0.0,,5,1,0.0389,185259.0,207178.0,0.8942020870941896
1,experiment,experiment,SDS,TTAB,1.8442809163489342,2.6364570913121748,SDS_dilution_0,10.0,36.88561832697869,TTAB_dilution_0,10.0,52.72914182624349,110.38523984677782,0.0,,5,1,0.5272,42528.0,54050.0,0.786827012025902
2,experiment,experiment,SDS,TTAB,21.453098828095715,1.259758203043153,SDS_stock,50.0,85.81239531238288,TTAB_dilution_1,4.0,62.987910152157646,51.199694535459486,0.0,,5,1,0.0385,144245.0,159828.0,0.9025014390469756
3,experiment,experiment,SDS,TTAB,1.118293970419831,1.9809148123127303,SDS_dilution_1,4.0,55.91469852099154,TTAB_dilution_0,10.0,39.61829624625461,104.46700523275385,0.0,,5,1,0.9394,31739.0,39708.0,0.7993099627279138
4,experiment,experiment,SDS,TTAB,1.8442809163489342,4.048117125910232,SDS_dilution_0,10.0,36.88561832697869,TTAB_dilution_0,10.0,80.96234251820464,82.15203915481668,0.0,,5,1,0.2036,41688.0,49541.0,0.8414848307462506
5,experiment,experiment,SDS,TTAB,0.012391280297278404,9.543722299657516,SDS_dilution_5,0.1,24.782560594556806,TTAB_stock,50.0,38.17488919863006,137.04255020681313,0.0,,5,1,0.0381,209858.0,263648.0,0.7959779706275033
6,experiment,experiment,SDS,TTAB,19.973368122282658,13.971970863673112,SDS_stock,50.0,79.89347248913063,TTAB_stock,50.0,55.88788345469245,64.21864405617691,0.0,,5,1,0.0386,179656.0,227002.0,0.7914291504039612
7,experiment,experiment,SDS,TTAB,15.73942574472098,0.2161052222346605,SDS_stock,50.0,62.95770297888393,TTAB_dilution_3,0.7000000000000001,61.74434920990299,75.29794781121308,0.0,,5,1,0.0376,187917.0,213747.0,0.8791561986834903
8,experiment,experiment,SDS,TTAB,0.8402355941329283,0.44162386271694787,SDS_dilution_1,4.0,42.011779706646415,TTAB_dilution_2,1.5,58.883181695593045,99.10503859776054,0.0,,5,1,0.084,180693.0,214295.0,0.8431974614433374
9,experiment,experiment,SDS,TTAB,3.5089373612260633,9.319048061355781,SDS_dilution_0,10.0,70.17874722452126,TTAB_stock,50.0,37.276192245423125,92.54506053005562,0.0,,5,1,0.7166,32163.0,42225.0,0.7617051509769094
10,experiment,experiment,SDS,TTAB,3.709512575688544,4.080391339224689,SDS_dilution_0,10.0,74.19025151377089,TTAB_dilution_0,10.0,81.60782678449377,44.20192170173533,0.0,,5,1,1.1102,51950.0,73283.0,0.7088956511059864
11,experiment,experiment,SDS,TTAB,9.54372229965752,0.06887246539984299,SDS_stock,50.0,38.17488919863008,TTAB_dilution_4,0.30000000000000004,45.91497693322865,115.91013386814126,0.0,,5,1,0.0379,244961.0,276047.0,0.8873887417722345
12,experiment,experiment,SDS,TTAB,0.474341649025257,0.3089291553035666,SDS_dilution_2,1.5,63.2455532033676,TTAB_dilution_3,0.7000000000000001,88.26547294387618,48.48897385275623,0.0,,5,1,0.0686,196701.0,226311.0,0.8691623473892122
13,experiment,experiment,SDS,TTAB,19.503163612103755,5.38775672569577,SDS_stock,50.0,78.01265444841502,TTAB_stock,50.0,21.55102690278308,100.4363186488019,0.0,,5,1,0.0388,157179.0,192388.0,0.8169896251325447
14,experiment,experiment,SDS,TTAB,0.01429531189061744,5.38775672569577,SDS_dilution_5,0.1,28.590623781234882,TTAB_stock,50.0,21.55102690278308,149.85834931598203,0.0,,5,1,0.0391,172448.0,206911.0,0.833440464740879
15,experiment,experiment,SDS,TTAB,0.7283223228927866,2.077582527082999,SDS_dilution_1,4.0,36.41611614463933,TTAB_dilution_0,10.0,41.55165054165998,122.03223331370069,0.0,,5,1,0.1218,110798.0,130562.0,0.8486236424074386
16,experiment,experiment,SDS,TTAB,16.50750234704703,0.7458815480471938,SDS_stock,50.0,66.03000938818812,TTAB_dilution_1,4.0,37.29407740235969,96.67591320945219,0.0,,5,1,0.0379,197179.0,225656.0,0.8738034884957635
17,experiment,experiment,SDS,TTAB,15.007086933287706,0.10082901091018467,SDS_stock,50.0,60.028347733150824,TTAB_dilution_4,0.30000000000000004,67.21934060678977,72.7523116600594,0.0,,5,1,0.0381,229441.0,263217.0,0.8716800206673581
18,experiment,experiment,SDS,TTAB,15.007086933287706,0.047044163653235264,SDS_stock,50.0,60.028347733150824,TTAB_dilution_4,0.30000000000000004,31.362775768823504,108.60887649802567,0.0,,5,1,0.0378,229699.0,266212.0,0.8628423962856671
19,experiment,experiment,SDS,TTAB,0.44162386271694787,0.8402355941329283,SDS_dilution_2,1.5,58.883181695593045,TTAB_dilution_1,4.0,42.011779706646415,99.10503859776054,0.0,,5,1,0.0887,157639.0,180961.0,0.8711214018490172
20,experiment,experiment,SDS,TTAB,8.272567887942383,0.011536589882287817,SDS_stock,50.0,33.09027155176953,TTAB_dilution_5,0.1,23.073179764575634,143.83654868365483,0.0,,5,1,0.038,280332.0,322196.0,0.8700666674943203
21,experiment,experiment,SDS,TTAB,14.537891006747245,20.293118962673272,SDS_stock,50.0,58.15156402698898,TTAB_stock,50.0,81.17247585069309,60.67596012231792,0.0,,5,1,0.0389,211646.0,273743.0,0.7731558432544394
