aspirate_speed,dispense_speed,aspirate_wait_time,post_asp_air_vol,pre_asp_air_vol,overaspirate_vol,volume_target,dispense_wait_time,post_retract_wait_time,volume_measured,time,average_deviation,variability
10,11,2.2,0.0,0.098,0.0008,5.0,0.0,0.0,4.8769574944073,16.52553479994337,2.4608501118536577,2.102098942624653
10,11,2.2,0.05,0.3,-0.0002,10.0,0.0,0.0,9.9228187919457,18.893043899598226,2.4496644295310457,2.8987028358600253
10,11,2.2,0.0,0.12,-0.0002123456790125,20.0,0.0,0.0,19.776286353467498,16.93005540035665,1.789709172257519,2.2080567076838142
10,11,2.2,0.0,0.12,-0.0012,50.0,0.0,0.0,50.2017151379564,17.215698999973636,0.4034302759128675,0.3703710120835096
