volume_target,volume_measured,average_deviation,variability,time,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,retract_speed,blowout_vol,post_asp_air_vol,overaspirate_vol,volume_ml,volume_ul,status,accuracy_tolerance_met,precision_tolerance_met
50.0,50.73933248838149,1.4786649767629634,0.1267427122960001,16.362542152404785,12,13,0.0,3.4347642158835976e-11,14.999999999985205,0.10569466202156044,0.024339267037712265,0.004070211655267244,0.05,50.0,success,True,True
25.0,25.306294888043496,1.2251795521739672,0.6246506488756725,14.932081540425619,12,13,0.0,3.4347642158835976e-11,14.999999999985205,0.10569466202156044,0.024339267037712265,0.0040596497625758265,0.025,25.0,success,,
100.0,100.25348542458782,0.6759611322352148,0.8449194123794563,15.804713249206543,12,13,0.0,3.4347642158835976e-11,14.999999999985205,0.10569466202156044,0.024339267037712265,0.0026760418200334184,0.1,100.0,success,,
