aspirate_speed,dispense_speed,aspirate_wait_time,retract_speed,blowout_vol,post_asp_air_vol,pre_asp_air_vol,dispense_wait_time,asp_disp_cycles,overaspirate_vol,volume_target,post_retract_wait_time,volume_measured,volume_target_ul,time,average_deviation,variability,trials_count,status,measurement_count
20,17,3.8,5.0,0.0,0.0,0.233,1.5,0,0.0013801393697297,5.0,0.0,5.0080000000002,5.0,25.882819139957427,2.0800000000053864,2.9019012978610417,3,success,11
20,17,3.8,5.0,0.0,0.0,0.233,1.5,0,0.0023279118572936,10.0,0.0,9.783999999999901,10.0,26.228838800033557,2.1600000000006543,1.2127879782630313,3,success,11
20,17,3.8,5.0,0.0,0.0,0.233,1.5,0,0.0048721864951773,25.0,0.0,25.055999999999802,25.0,27.40288175996393,0.4799999999988785,0.5246384650420418,3,success,11
20,17,3.8,5.0,0.0,0.0,0.233,1.5,0,0.0065,50.0,0.0,49.855999999999696,50.0,29.123065720079467,0.2880000000004684,0.1342522507275741,15,success,71
